cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration
9985,ordinary,n1,"37.231585,-80.416258",video,8989,8
9986,scientific,n4,"37.211525,-80.445081",emergency,8987,5
9987,government,n3,"37.211525,-80.445081",emergency,8988,6
9988,government,n1,"37.231585,-80.416258",video,8988,7
9989,ordinary,n3,"37.211525,-80.445081",emergency,8996,9
9990,ordinary,n4,"37.227279,-80.421665",video,8995,7
9991,educational,n3,"37.211525,-80.445081",data,8993,9
9992,scientific,n4,"37.231585,-80.416258",video,8994,5
9993,scientific,n4,"37.227279,-80.421665",video,8995,10
9994,scientific,n2,"37.211525,-80.445081",emergency,8996,10
9995,scientific,n2,"37.227279,-80.421665",data,8996,6
9996,government,n1,"37.227279,-80.421665",video,8996,7
9997,scientific,n3,"37.227279,-80.421665",data,9004,9
9998,emergency,n5,"37.231585,-80.416258",data,9004,8
9999,scientific,n5,"37.227279,-80.421665",emergency,9001,8
10000,government,n2,"37.227279,-80.421665",data,9001,9
10001,emergency,n4,"37.231585,-80.416258",emergency,9005,10
10002,scientific,n3,"37.211525,-80.445081",video,9006,9
10003,ordinary,n3,"37.227279,-80.421665",data,9008,6
10004,educational,n5,"37.227279,-80.421665",data,9004,7
10005,scientific,n1,"37.231585,-80.416258",emergency,9008,10
10006,scientific,n3,"37.227279,-80.421665",voice,9007,9
10007,scientific,n3,"37.231585,-80.416258",emergency,9007,7
10008,scientific,n4,"37.211525,-80.445081",voice,9009,6
10009,scientific,n2,"37.211525,-80.445081",voice,9010,7
10010,educational,n5,"37.211525,-80.445081",data,9012,7
10011,emergency,n5,"37.211525,-80.445081",data,9013,10
10012,scientific,n4,"37.231585,-80.416258",data,9016,7
10013,educational,n2,"37.227279,-80.421665",video,9020,10
10014,ordinary,n3,"37.211525,-80.445081",video,9014,5
10015,ordinary,n2,"37.211525,-80.445081",voice,9020,9
10016,scientific,n2,"37.211525,-80.445081",data,9021,7
10017,emergency,n1,"37.231585,-80.416258",data,9025,9
10018,scientific,n3,"37.211525,-80.445081",video,9018,7
10019,government,n2,"37.231585,-80.416258",voice,9021,7
10020,government,n1,"37.231585,-80.416258",video,9020,10
10021,emergency,n1,"37.211525,-80.445081",video,9025,7
10022,scientific,n1,"37.227279,-80.421665",voice,9023,10
10023,scientific,n3,"37.211525,-80.445081",voice,9025,6
10024,educational,n3,"37.231585,-80.416258",data,9024,6
10025,emergency,n2,"37.231585,-80.416258",data,9030,6
10026,emergency,n1,"37.227279,-80.421665",voice,9030,10
10027,ordinary,n5,"37.211525,-80.445081",voice,9030,10
10028,educational,n3,"37.231585,-80.416258",data,9029,6
10029,government,n4,"37.231585,-80.416258",voice,9031,10
10030,educational,n4,"37.227279,-80.421665",voice,9030,6
10031,scientific,n1,"37.231585,-80.416258",data,9034,8
10032,emergency,n2,"37.227279,-80.421665",emergency,9034,7
10033,educational,n1,"37.227279,-80.421665",data,9037,10
10034,educational,n5,"37.211525,-80.445081",voice,9038,6
10035,emergency,n2,"37.211525,-80.445081",voice,9041,7
10036,government,n3,"37.227279,-80.421665",data,9040,9
10037,government,n3,"37.211525,-80.445081",video,9037,7
10038,ordinary,n3,"37.231585,-80.416258",data,9039,5
10039,government,n3,"37.211525,-80.445081",data,9043,6
10040,scientific,n1,"37.227279,-80.421665",data,9046,7
10041,scientific,n4,"37.227279,-80.421665",data,9044,7
10042,ordinary,n4,"37.231585,-80.416258",voice,9047,10
10043,ordinary,n1,"37.231585,-80.416258",video,9046,5
10044,scientific,n4,"37.227279,-80.421665",emergency,9047,7
10045,ordinary,n4,"37.227279,-80.421665",video,9048,8
10046,educational,n2,"37.227279,-80.421665",voice,9052,8
10047,government,n4,"37.211525,-80.445081",emergency,9047,9
10048,scientific,n1,"37.231585,-80.416258",video,9049,9
10049,emergency,n2,"37.227279,-80.421665",data,9056,9
10050,government,n5,"37.227279,-80.421665",video,9054,7
10051,ordinary,n1,"37.227279,-80.421665",voice,9053,9
10052,ordinary,n1,"37.211525,-80.445081",data,9057,7
10053,educational,n1,"37.211525,-80.445081",voice,9058,9
10054,scientific,n1,"37.231585,-80.416258",video,9059,10
10055,scientific,n5,"37.211525,-80.445081",data,9056,8
10056,government,n1,"37.231585,-80.416258",video,9060,6
10057,educational,n5,"37.231585,-80.416258",voice,9058,6
10058,educational,n1,"37.231585,-80.416258",video,9058,8
10059,government,n1,"37.231585,-80.416258",emergency,9062,7
10060,emergency,n3,"37.231585,-80.416258",voice,9066,7
10061,emergency,n3,"37.227279,-80.421665",video,9065,6
10062,government,n1,"37.231585,-80.416258",video,9066,9
10063,government,n5,"37.227279,-80.421665",data,9068,6
10064,educational,n5,"37.211525,-80.445081",data,9069,7
10065,government,n4,"37.227279,-80.421665",emergency,9071,10
10066,ordinary,n3,"37.227279,-80.421665",emergency,9070,10
10067,ordinary,n3,"37.227279,-80.421665",video,9068,7
10068,ordinary,n1,"37.227279,-80.421665",emergency,9072,5
10069,educational,n5,"37.211525,-80.445081",video,9071,6
10070,government,n2,"37.211525,-80.445081",data,9073,8
10071,scientific,n4,"37.227279,-80.421665",emergency,9078,10
10072,government,n1,"37.227279,-80.421665",video,9072,9
10073,educational,n3,"37.211525,-80.445081",video,9077,6
10074,scientific,n2,"37.227279,-80.421665",voice,9079,7
10075,educational,n1,"37.231585,-80.416258",video,9077,9
10076,emergency,n3,"37.227279,-80.421665",emergency,9080,8
10077,scientific,n4,"37.231585,-80.416258",data,9081,7
10078,government,n4,"37.231585,-80.416258",voice,9079,6
10079,emergency,n3,"37.231585,-80.416258",video,9079,7
10080,emergency,n5,"37.211525,-80.445081",data,9080,5
10081,scientific,n4,"37.227279,-80.421665",emergency,9086,7
10082,scientific,n1,"37.231585,-80.416258",emergency,9087,7
10083,ordinary,n4,"37.231585,-80.416258",voice,9085,8
10084,scientific,n4,"37.211525,-80.445081",voice,9085,6
10085,ordinary,n3,"37.211525,-80.445081",voice,9087,5
10086,ordinary,n1,"37.231585,-80.416258",data,9086,5
10087,scientific,n4,"37.211525,-80.445081",voice,9089,7
10088,emergency,n3,"37.211525,-80.445081",emergency,9090,5
10089,emergency,n2,"37.227279,-80.421665",emergency,9096,10
10090,educational,n1,"37.227279,-80.421665",voice,9096,8
10091,ordinary,n2,"37.231585,-80.416258",video,9093,5
10092,government,n2,"37.227279,-80.421665",data,9100,9
10093,ordinary,n3,"37.211525,-80.445081",video,9096,9
10094,ordinary,n2,"37.227279,-80.421665",emergency,9094,7
10095,educational,n3,"37.231585,-80.416258",video,9099,7
10096,educational,n3,"37.231585,-80.416258",voice,9100,8
10097,educational,n1,"37.227279,-80.421665",video,9100,6
10098,educational,n4,"37.231585,-80.416258",video,9100,7
10099,government,n1,"37.211525,-80.445081",voice,9103,5
10100,scientific,n5,"37.227279,-80.421665",voice,9101,7
10101,emergency,n4,"37.227279,-80.421665",video,9107,9
10102,scientific,n3,"37.231585,-80.416258",emergency,9102,6
10103,scientific,n2,"37.227279,-80.421665",voice,9109,8
10104,educational,n2,"37.211525,-80.445081",data,9105,9
10105,emergency,n1,"37.231585,-80.416258",video,9110,6
10106,ordinary,n3,"37.227279,-80.421665",voice,9106,6
10107,emergency,n4,"37.211525,-80.445081",data,9110,6
10108,emergency,n2,"37.231585,-80.416258",voice,9116,10
10109,scientific,n1,"37.231585,-80.416258",video,9114,10
10110,scientific,n3,"37.227279,-80.421665",emergency,9112,10
10111,emergency,n4,"37.211525,-80.445081",video,9115,5
10112,emergency,n5,"37.227279,-80.421665",emergency,9114,5
10113,educational,n2,"37.211525,-80.445081",data,9117,6
10114,ordinary,n1,"37.231585,-80.416258",data,9118,5
10115,scientific,n1,"37.227279,-80.421665",video,9118,5
10116,educational,n3,"37.227279,-80.421665",data,9122,7
10117,scientific,n1,"37.227279,-80.421665",voice,9117,10
10118,scientific,n1,"37.211525,-80.445081",video,9126,10
10119,emergency,n2,"37.211525,-80.445081",data,9123,8
10120,ordinary,n5,"37.231585,-80.416258",voice,9122,9
10121,emergency,n5,"37.227279,-80.421665",voice,9121,5
10122,government,n3,"37.227279,-80.421665",data,9127,8
10123,ordinary,n2,"37.211525,-80.445081",video,9123,10
10124,scientific,n3,"37.231585,-80.416258",voice,9125,10
10125,government,n5,"37.231585,-80.416258",voice,9127,8
10126,educational,n3,"37.231585,-80.416258",video,9131,9
10127,emergency,n3,"37.211525,-80.445081",video,9129,7
10128,educational,n4,"37.227279,-80.421665",video,9130,9
10129,educational,n1,"37.231585,-80.416258",voice,9129,5
10130,government,n2,"37.211525,-80.445081",video,9137,8
10131,ordinary,n5,"37.211525,-80.445081",data,9132,5
10132,government,n4,"37.227279,-80.421665",video,9139,9
10133,educational,n2,"37.231585,-80.416258",video,9138,8
10134,educational,n2,"37.231585,-80.416258",video,9139,6
10135,government,n1,"37.231585,-80.416258",data,9138,6
10136,ordinary,n4,"37.231585,-80.416258",data,9140,5
10137,educational,n1,"37.227279,-80.421665",video,9139,7
10138,educational,n4,"37.211525,-80.445081",video,9139,8
10139,ordinary,n4,"37.211525,-80.445081",data,9143,9
10140,emergency,n3,"37.227279,-80.421665",data,9144,10
10141,ordinary,n1,"37.231585,-80.416258",voice,9147,8
10142,scientific,n4,"37.227279,-80.421665",video,9149,8
10143,emergency,n2,"37.231585,-80.416258",emergency,9143,7
10144,scientific,n5,"37.211525,-80.445081",data,9144,10
10145,educational,n2,"37.231585,-80.416258",voice,9145,9
10146,scientific,n1,"37.231585,-80.416258",data,9148,5
10147,ordinary,n2,"37.231585,-80.416258",data,9153,10
10148,scientific,n1,"37.231585,-80.416258",data,9150,7
10149,scientific,n1,"37.227279,-80.421665",data,9156,10
10150,government,n1,"37.231585,-80.416258",data,9154,6
10151,government,n3,"37.231585,-80.416258",data,9152,9
10152,scientific,n1,"37.227279,-80.421665",video,9158,10
10153,educational,n3,"37.211525,-80.445081",video,9155,9
10154,emergency,n5,"37.231585,-80.416258",voice,9158,5
10155,emergency,n2,"37.211525,-80.445081",data,9159,7
10156,government,n2,"37.227279,-80.421665",video,9163,8
10157,government,n2,"37.211525,-80.445081",voice,9162,10
10158,ordinary,n1,"37.227279,-80.421665",voice,9158,10
10159,ordinary,n3,"37.211525,-80.445081",voice,9165,9
10160,scientific,n5,"37.227279,-80.421665",voice,9165,8
10161,emergency,n1,"37.211525,-80.445081",voice,9161,6
10162,scientific,n4,"37.227279,-80.421665",emergency,9166,5
10163,educational,n5,"37.211525,-80.445081",voice,9164,7
10164,ordinary,n1,"37.231585,-80.416258",emergency,9170,8
10165,emergency,n2,"37.211525,-80.445081",video,9171,10
10166,government,n4,"37.231585,-80.416258",data,9172,8
10167,ordinary,n4,"37.211525,-80.445081",voice,9169,5
10168,government,n2,"37.231585,-80.416258",voice,9175,8
10169,educational,n2,"37.211525,-80.445081",emergency,9177,9
10170,emergency,n4,"37.211525,-80.445081",voice,9175,8
10171,government,n3,"37.211525,-80.445081",emergency,9177,9
10172,educational,n5,"37.211525,-80.445081",data,9179,9
10173,educational,n1,"37.227279,-80.421665",video,9177,5
10174,government,n4,"37.227279,-80.421665",emergency,9178,8
10175,emergency,n3,"37.227279,-80.421665",emergency,9178,9
10176,ordinary,n2,"37.211525,-80.445081",voice,9181,9
10177,ordinary,n3,"37.231585,-80.416258",video,9184,10
10178,ordinary,n3,"37.231585,-80.416258",data,9180,6
10179,government,n4,"37.231585,-80.416258",video,9183,10
10180,ordinary,n4,"37.211525,-80.445081",emergency,9181,10
10181,scientific,n3,"37.227279,-80.421665",data,9181,5
10182,government,n1,"37.227279,-80.421665",video,9183,7
10183,ordinary,n3,"37.211525,-80.445081",data,9187,10
10184,emergency,n1,"37.227279,-80.421665",emergency,9189,9
10185,scientific,n1,"37.231585,-80.416258",video,9185,5
10186,emergency,n4,"37.227279,-80.421665",emergency,9193,8
10187,ordinary,n4,"37.211525,-80.445081",video,9187,5
10188,educational,n5,"37.211525,-80.445081",voice,9188,9
10189,educational,n3,"37.227279,-80.421665",emergency,9193,5
10190,scientific,n5,"37.211525,-80.445081",voice,9195,7
10191,educational,n3,"37.211525,-80.445081",emergency,9197,7
10192,scientific,n2,"37.211525,-80.445081",data,9198,8
10193,emergency,n1,"37.211525,-80.445081",video,9197,9
10194,educational,n2,"37.211525,-80.445081",voice,9200,10
10195,government,n1,"37.211525,-80.445081",video,9196,7
10196,government,n5,"37.211525,-80.445081",video,9201,9
10197,government,n2,"37.211525,-80.445081",emergency,9201,7
10198,educational,n1,"37.211525,-80.445081",video,9200,5
10199,emergency,n3,"37.227279,-80.421665",data,9201,5
10200,scientific,n3,"37.211525,-80.445081",video,9203,8
10201,educational,n5,"37.211525,-80.445081",video,9206,6
10202,scientific,n3,"37.231585,-80.416258",emergency,9204,9
10203,government,n5,"37.227279,-80.421665",voice,9206,10
10204,emergency,n2,"37.227279,-80.421665",video,9205,8
10205,government,n2,"37.231585,-80.416258",voice,9210,7
10206,government,n2,"37.227279,-80.421665",emergency,9213,8
10207,government,n4,"37.211525,-80.445081",data,9207,7
10208,government,n1,"37.211525,-80.445081",data,9208,7
10209,emergency,n2,"37.211525,-80.445081",emergency,9210,9
10210,educational,n5,"37.227279,-80.421665",data,9212,7
10211,scientific,n4,"37.231585,-80.416258",emergency,9216,10
10212,educational,n2,"37.211525,-80.445081",data,9214,5
10213,government,n4,"37.231585,-80.416258",video,9216,5
10214,scientific,n5,"37.211525,-80.445081",emergency,9217,10
10215,educational,n1,"37.227279,-80.421665",video,9217,10
10216,ordinary,n4,"37.227279,-80.421665",data,9219,5
10217,emergency,n4,"37.211525,-80.445081",emergency,9217,7
10218,emergency,n4,"37.231585,-80.416258",video,9218,7
10219,scientific,n2,"37.227279,-80.421665",voice,9219,9
10220,scientific,n5,"37.231585,-80.416258",data,9221,6
10221,emergency,n5,"37.231585,-80.416258",voice,9221,8
10222,emergency,n3,"37.211525,-80.445081",data,9225,5
10223,educational,n4,"37.231585,-80.416258",voice,9230,9
10224,educational,n4,"37.231585,-80.416258",voice,9224,6
10225,government,n2,"37.231585,-80.416258",video,9226,5
10226,emergency,n2,"37.211525,-80.445081",emergency,9233,10
10227,government,n1,"37.211525,-80.445081",emergency,9234,8
10228,ordinary,n1,"37.231585,-80.416258",video,9234,10
10229,educational,n5,"37.211525,-80.445081",voice,9230,6
10230,government,n2,"37.211525,-80.445081",emergency,9239,10
10231,ordinary,n4,"37.211525,-80.445081",video,9231,9
10232,emergency,n4,"37.211525,-80.445081",emergency,9236,5
10233,government,n3,"37.231585,-80.416258",emergency,9234,7
10234,educational,n4,"37.231585,-80.416258",voice,9239,9
10235,government,n3,"37.211525,-80.445081",voice,9236,7
10236,scientific,n3,"37.211525,-80.445081",voice,9236,9
10237,government,n3,"37.231585,-80.416258",video,9237,8
10238,scientific,n4,"37.231585,-80.416258",data,9238,10
10239,educational,n1,"37.211525,-80.445081",data,9245,10
10240,educational,n1,"37.211525,-80.445081",video,9242,6
10241,ordinary,n4,"37.227279,-80.421665",voice,9242,7
10242,ordinary,n4,"37.231585,-80.416258",video,9242,10
10243,emergency,n2,"37.231585,-80.416258",video,9247,6
10244,educational,n4,"37.211525,-80.445081",emergency,9244,8
10245,scientific,n4,"37.211525,-80.445081",data,9245,10
10246,educational,n4,"37.231585,-80.416258",video,9246,10
10247,emergency,n3,"37.231585,-80.416258",voice,9248,5
10248,ordinary,n3,"37.231585,-80.416258",video,9250,7
10249,emergency,n2,"37.231585,-80.416258",data,9250,5
10250,scientific,n4,"37.211525,-80.445081",data,9251,9
10251,government,n4,"37.227279,-80.421665",data,9255,9
10252,government,n2,"37.231585,-80.416258",voice,9255,8
10253,educational,n4,"37.227279,-80.421665",voice,9260,10
10254,scientific,n1,"37.231585,-80.416258",emergency,9254,10
10255,scientific,n3,"37.227279,-80.421665",voice,9258,5
10256,educational,n2,"37.227279,-80.421665",video,9259,8
10257,ordinary,n2,"37.211525,-80.445081",emergency,9260,6
10258,educational,n2,"37.227279,-80.421665",video,9261,5
10259,ordinary,n2,"37.231585,-80.416258",voice,9259,8
10260,emergency,n2,"37.211525,-80.445081",emergency,9266,7
10261,ordinary,n5,"37.211525,-80.445081",video,9263,7
10262,scientific,n1,"37.231585,-80.416258",emergency,9267,7
10263,emergency,n5,"37.227279,-80.421665",voice,9268,7
10264,ordinary,n1,"37.227279,-80.421665",voice,9269,7
10265,scientific,n1,"37.231585,-80.416258",emergency,9267,7
10266,emergency,n1,"37.227279,-80.421665",video,9269,5
10267,government,n2,"37.231585,-80.416258",emergency,9268,10
10268,ordinary,n4,"37.231585,-80.416258",video,9269,8
10269,educational,n2,"37.227279,-80.421665",data,9269,9
10270,ordinary,n4,"37.231585,-80.416258",data,9276,7
10271,educational,n1,"37.227279,-80.421665",emergency,9277,10
10272,scientific,n4,"37.227279,-80.421665",emergency,9274,8
10273,emergency,n5,"37.231585,-80.416258",data,9275,5
10274,scientific,n3,"37.211525,-80.445081",voice,9278,6
10275,scientific,n2,"37.211525,-80.445081",data,9278,5
10276,emergency,n5,"37.231585,-80.416258",emergency,9282,10
10277,emergency,n3,"37.227279,-80.421665",voice,9281,6
10278,ordinary,n4,"37.211525,-80.445081",video,9281,5
10279,educational,n5,"37.227279,-80.421665",voice,9281,6
10280,scientific,n2,"37.231585,-80.416258",video,9283,10
10281,emergency,n1,"37.227279,-80.421665",voice,9285,7
10282,scientific,n5,"37.227279,-80.421665",data,9282,5
10283,ordinary,n3,"37.231585,-80.416258",voice,9286,7
10284,scientific,n5,"37.227279,-80.421665",emergency,9292,10
10285,emergency,n1,"37.231585,-80.416258",voice,9293,10
10286,educational,n5,"37.227279,-80.421665",emergency,9290,6
10287,government,n3,"37.227279,-80.421665",emergency,9287,7
10288,educational,n3,"37.227279,-80.421665",emergency,9289,6
10289,ordinary,n5,"37.211525,-80.445081",voice,9293,6
10290,ordinary,n3,"37.227279,-80.421665",data,9290,6
10291,educational,n4,"37.211525,-80.445081",video,9295,5
10292,educational,n4,"37.211525,-80.445081",voice,9297,7
10293,emergency,n5,"37.211525,-80.445081",emergency,9297,10
10294,educational,n2,"37.211525,-80.445081",emergency,9296,6
10295,emergency,n3,"37.211525,-80.445081",voice,9298,9
10296,emergency,n2,"37.231585,-80.416258",data,9298,5
10297,ordinary,n5,"37.231585,-80.416258",voice,9300,6
10298,emergency,n5,"37.227279,-80.421665",data,9300,7
10299,government,n4,"37.227279,-80.421665",data,9300,5
10300,ordinary,n3,"37.231585,-80.416258",emergency,9300,5
10301,educational,n5,"37.211525,-80.445081",voice,9301,8
10302,educational,n3,"37.227279,-80.421665",data,9302,5
10303,government,n4,"37.211525,-80.445081",data,9312,10
10304,emergency,n5,"37.231585,-80.416258",emergency,9308,6
10305,ordinary,n1,"37.231585,-80.416258",voice,9313,10
10306,scientific,n2,"37.227279,-80.421665",voice,9308,10
10307,scientific,n3,"37.211525,-80.445081",voice,9309,5
10308,scientific,n2,"37.231585,-80.416258",video,9309,6
10309,scientific,n4,"37.231585,-80.416258",emergency,9311,9
10310,ordinary,n2,"37.231585,-80.416258",data,9316,10
10311,government,n4,"37.227279,-80.421665",data,9313,7
10312,scientific,n1,"37.231585,-80.416258",emergency,9315,5
10313,scientific,n3,"37.231585,-80.416258",voice,9313,7
10314,educational,n2,"37.231585,-80.416258",data,9318,8
10315,emergency,n1,"37.231585,-80.416258",voice,9324,10
10316,educational,n5,"37.231585,-80.416258",emergency,9323,10
10317,scientific,n4,"37.231585,-80.416258",video,9319,7
10318,government,n2,"37.227279,-80.421665",emergency,9320,5
10319,scientific,n4,"37.211525,-80.445081",emergency,9320,6
10320,government,n3,"37.227279,-80.421665",data,9320,5
10321,educational,n1,"37.231585,-80.416258",voice,9328,9
10322,scientific,n4,"37.211525,-80.445081",emergency,9323,10
10323,ordinary,n5,"37.211525,-80.445081",video,9326,5
10324,government,n4,"37.211525,-80.445081",voice,9332,9
10325,government,n5,"37.231585,-80.416258",emergency,9326,9
10326,educational,n2,"37.227279,-80.421665",voice,9333,9
10327,ordinary,n4,"37.211525,-80.445081",video,9332,9
10328,educational,n3,"37.231585,-80.416258",video,9331,6
10329,emergency,n4,"37.211525,-80.445081",data,9333,5
10330,educational,n3,"37.231585,-80.416258",voice,9332,7
10331,government,n2,"37.231585,-80.416258",video,9335,5
10332,ordinary,n2,"37.211525,-80.445081",data,9332,6
10333,ordinary,n4,"37.227279,-80.421665",video,9337,5
10334,government,n4,"37.211525,-80.445081",voice,9341,8
10335,government,n1,"37.231585,-80.416258",video,9336,8
10336,scientific,n5,"37.211525,-80.445081",emergency,9342,8
10337,scientific,n2,"37.231585,-80.416258",voice,9341,5
10338,government,n3,"37.231585,-80.416258",data,9343,7
10339,scientific,n2,"37.231585,-80.416258",emergency,9339,5
10340,ordinary,n3,"37.231585,-80.416258",data,9342,7
10341,educational,n3,"37.227279,-80.421665",video,9345,7
10342,ordinary,n3,"37.231585,-80.416258",video,9344,7
10343,scientific,n5,"37.227279,-80.421665",voice,9345,5
10344,emergency,n2,"37.231585,-80.416258",emergency,9345,8
10345,emergency,n4,"37.227279,-80.421665",data,9350,6
10346,government,n4,"37.231585,-80.416258",emergency,9354,9
10347,emergency,n4,"37.231585,-80.416258",voice,9350,5
10348,government,n4,"37.211525,-80.445081",emergency,9348,10
10349,scientific,n2,"37.211525,-80.445081",emergency,9356,9
10350,ordinary,n1,"37.231585,-80.416258",data,9354,6
10351,scientific,n5,"37.227279,-80.421665",data,9356,7
10352,educational,n5,"37.231585,-80.416258",video,9355,6
10353,ordinary,n2,"37.211525,-80.445081",data,9357,9
10354,educational,n4,"37.227279,-80.421665",data,9355,5
10355,educational,n1,"37.211525,-80.445081",voice,9358,7
10356,government,n5,"37.211525,-80.445081",voice,9359,5
10357,ordinary,n2,"37.227279,-80.421665",voice,9364,9
10358,scientific,n1,"37.227279,-80.421665",voice,9362,6
10359,government,n1,"37.231585,-80.416258",emergency,9366,9
10360,scientific,n2,"37.231585,-80.416258",data,9368,9
10361,government,n5,"37.211525,-80.445081",video,9363,7
10362,emergency,n4,"37.211525,-80.445081",data,9364,5
10363,government,n5,"37.227279,-80.421665",data,9364,5
10364,scientific,n5,"37.231585,-80.416258",emergency,9364,10
10365,ordinary,n5,"37.211525,-80.445081",data,9366,7
10366,government,n5,"37.211525,-80.445081",voice,9372,9
10367,emergency,n1,"37.231585,-80.416258",voice,9370,6
10368,scientific,n3,"37.211525,-80.445081",emergency,9371,6
10369,scientific,n2,"37.227279,-80.421665",voice,9376,8
10370,scientific,n5,"37.211525,-80.445081",video,9374,5
10371,government,n1,"37.211525,-80.445081",voice,9379,10
10372,educational,n2,"37.231585,-80.416258",voice,9374,8
10373,educational,n1,"37.231585,-80.416258",video,9375,7
10374,government,n1,"37.231585,-80.416258",data,9377,8
10375,ordinary,n1,"37.211525,-80.445081",voice,9379,7
10376,government,n1,"37.211525,-80.445081",video,9382,7
10377,emergency,n1,"37.211525,-80.445081",data,9383,9
10378,government,n2,"37.227279,-80.421665",video,9381,8
10379,government,n5,"37.211525,-80.445081",video,9380,5
10380,government,n4,"37.211525,-80.445081",emergency,9382,5
10381,emergency,n5,"37.211525,-80.445081",data,9381,8
10382,educational,n5,"37.211525,-80.445081",voice,9388,8
10383,government,n3,"37.231585,-80.416258",voice,9390,8
10384,scientific,n4,"37.211525,-80.445081",data,9391,8
10385,educational,n2,"37.227279,-80.421665",video,9387,7
10386,scientific,n4,"37.231585,-80.416258",data,9386,5
10387,government,n4,"37.231585,-80.416258",video,9392,6
10388,emergency,n4,"37.211525,-80.445081",voice,9391,10
10389,scientific,n3,"37.227279,-80.421665",voice,9391,6
10390,scientific,n3,"37.211525,-80.445081",emergency,9392,8
10391,ordinary,n2,"37.211525,-80.445081",video,9396,8
10392,ordinary,n3,"37.231585,-80.416258",voice,9400,10
10393,emergency,n1,"37.227279,-80.421665",emergency,9398,10
10394,ordinary,n1,"37.231585,-80.416258",video,9395,9
10395,emergency,n2,"37.211525,-80.445081",video,9404,10
10396,educational,n5,"37.231585,-80.416258",data,9396,8
10397,government,n3,"37.227279,-80.421665",emergency,9401,10
10398,ordinary,n5,"37.231585,-80.416258",emergency,9403,7
10399,government,n1,"37.211525,-80.445081",emergency,9399,8
10400,ordinary,n1,"37.227279,-80.421665",emergency,9406,7
10401,government,n4,"37.231585,-80.416258",voice,9403,6
10402,ordinary,n5,"37.231585,-80.416258",video,9403,5
10403,emergency,n1,"37.227279,-80.421665",emergency,9403,5
10404,emergency,n4,"37.227279,-80.421665",video,9409,6
10405,educational,n1,"37.211525,-80.445081",video,9405,10
10406,ordinary,n2,"37.227279,-80.421665",video,9408,7
10407,scientific,n1,"37.227279,-80.421665",voice,9413,10
10408,scientific,n3,"37.231585,-80.416258",data,9411,9
10409,government,n3,"37.227279,-80.421665",emergency,9412,5
10410,ordinary,n2,"37.231585,-80.416258",voice,9410,5
10411,government,n2,"37.227279,-80.421665",video,9419,10
10412,emergency,n3,"37.227279,-80.421665",video,9413,9
10413,ordinary,n2,"37.227279,-80.421665",emergency,9413,9
10414,ordinary,n3,"37.231585,-80.416258",data,9417,7
10415,emergency,n1,"37.227279,-80.421665",video,9416,7
10416,emergency,n1,"37.227279,-80.421665",voice,9422,8
10417,educational,n3,"37.211525,-80.445081",emergency,9418,7
10418,emergency,n2,"37.211525,-80.445081",voice,9421,7
10419,educational,n5,"37.227279,-80.421665",video,9420,8
10420,government,n1,"37.211525,-80.445081",emergency,9425,9
10421,scientific,n4,"37.231585,-80.416258",voice,9424,8
10422,educational,n2,"37.227279,-80.421665",voice,9423,6
10423,educational,n5,"37.227279,-80.421665",emergency,9427,6
10424,scientific,n3,"37.211525,-80.445081",emergency,9431,10
10425,emergency,n3,"37.231585,-80.416258",voice,9426,5
10426,emergency,n5,"37.231585,-80.416258",voice,9431,7
10427,scientific,n4,"37.211525,-80.445081",data,9430,5
10428,emergency,n2,"37.227279,-80.421665",video,9431,5
10429,ordinary,n3,"37.231585,-80.416258",video,9429,6
10430,scientific,n3,"37.211525,-80.445081",voice,9432,7
10431,educational,n2,"37.211525,-80.445081",data,9436,8
10432,government,n2,"37.227279,-80.421665",video,9436,5
10433,emergency,n3,"37.211525,-80.445081",emergency,9434,6
10434,emergency,n2,"37.227279,-80.421665",emergency,9436,7
10435,emergency,n5,"37.227279,-80.421665",video,9437,5
10436,emergency,n5,"37.231585,-80.416258",video,9436,9
10437,emergency,n3,"37.231585,-80.416258",data,9441,6
10438,scientific,n3,"37.227279,-80.421665",emergency,9444,7
10439,government,n2,"37.231585,-80.416258",emergency,9446,9
10440,emergency,n5,"37.231585,-80.416258",data,9444,7
10441,scientific,n4,"37.227279,-80.421665",voice,9442,5
10442,emergency,n2,"37.211525,-80.445081",voice,9444,6
10443,scientific,n1,"37.211525,-80.445081",data,9445,6
10444,government,n5,"37.231585,-80.416258",data,9447,8
10445,educational,n2,"37.227279,-80.421665",emergency,9450,7
10446,scientific,n1,"37.211525,-80.445081",data,9446,7
10447,emergency,n1,"37.211525,-80.445081",voice,9451,6
10448,government,n1,"37.227279,-80.421665",video,9453,8
10449,scientific,n1,"37.211525,-80.445081",voice,9454,10
10450,government,n4,"37.231585,-80.416258",voice,9455,8
10451,scientific,n3,"37.231585,-80.416258",data,9452,9
10452,government,n4,"37.231585,-80.416258",emergency,9453,8
10453,ordinary,n1,"37.227279,-80.421665",voice,9456,5
10454,ordinary,n1,"37.211525,-80.445081",emergency,9456,6
10455,emergency,n3,"37.211525,-80.445081",voice,9463,10
10456,scientific,n1,"37.231585,-80.416258",emergency,9464,9
10457,government,n1,"37.231585,-80.416258",video,9460,6
10458,ordinary,n3,"37.231585,-80.416258",data,9465,9
10459,emergency,n2,"37.227279,-80.421665",voice,9464,7
10460,emergency,n5,"37.211525,-80.445081",emergency,9462,5
