cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,score
10994,educational,n5,"37.231585,-80.416258",data,10002,10,2700.0,2800.0,6.0
3078,ordinary,n5,"37.231585,-80.416258",emergency,2079,9,2700.0,2800.0,6.0
10856,emergency,n5,"37.227279,-80.421665",emergency,9858,9,2700.0,2800.0,10.0
1234,educational,n5,"37.211525,-80.445081",data,239,10,2700.0,2800.0,6.0
3300,educational,n5,"37.227279,-80.421665",data,2306,8,2700.0,2800.0,6.0
9917,scientific,n5,"37.211525,-80.445081",data,8921,6,2700.0,2800.0,5.0
3173,emergency,n5,"37.231585,-80.416258",emergency,2178,10,2700.0,2800.0,10.0
1228,scientific,n5,"37.211525,-80.445081",voice,232,6,2700.0,2800.0,6.0
1121,emergency,n5,"37.211525,-80.445081",video,122,5,2700.0,2800.0,7.0
3299,ordinary,n5,"37.211525,-80.445081",data,2299,5,2700.0,2800.0,4.0
9847,scientific,n5,"37.211525,-80.445081",data,8849,8,2700.0,2800.0,5.0
3168,government,n5,"37.227279,-80.421665",emergency,2172,7,2700.0,2800.0,9.0
10907,emergency,n5,"37.231585,-80.416258",emergency,9908,6,2700.0,2800.0,10.0
1122,government,n5,"37.211525,-80.445081",video,123,5,2700.0,2800.0,6.0
1127,scientific,n5,"37.231585,-80.416258",emergency,132,6,2700.0,2800.0,7.0
3292,educational,n5,"37.231585,-80.416258",voice,2297,6,2700.0,2800.0,7.0
1216,emergency,n5,"37.231585,-80.416258",voice,225,10,2700.0,2800.0,9.0
3289,government,n5,"37.231585,-80.416258",emergency,2289,10,2700.0,2800.0,9.0
1209,educational,n5,"37.211525,-80.445081",voice,210,5,2700.0,2800.0,7.0
10027,government,n5,"37.227279,-80.421665",data,9030,7,2700.0,2800.0,7.0
3187,emergency,n5,"37.211525,-80.445081",data,2192,9,2700.0,2800.0,8.0
3297,educational,n5,"37.227279,-80.421665",video,2300,10,2700.0,2800.0,5.0
1135,emergency,n5,"37.227279,-80.421665",emergency,141,9,2700.0,2800.0,10.0
3301,emergency,n5,"37.211525,-80.445081",data,2301,9,2700.0,2800.0,8.0
3162,educational,n5,"37.227279,-80.421665",video,2163,9,2700.0,2800.0,5.0
9841,educational,n5,"37.227279,-80.421665",voice,8846,6,2700.0,2800.0,7.0
10894,educational,n5,"37.231585,-80.416258",voice,9894,5,2700.0,2800.0,7.0
1247,educational,n5,"37.231585,-80.416258",emergency,247,9,2700.0,2800.0,8.0
1244,educational,n5,"37.227279,-80.421665",data,244,10,2700.0,2800.0,6.0
3139,emergency,n5,"37.211525,-80.445081",video,2143,8,2700.0,2800.0,7.0
3141,emergency,n5,"37.227279,-80.421665",voice,2142,5,2700.0,2800.0,9.0
1242,scientific,n5,"37.227279,-80.421665",emergency,243,7,2700.0,2800.0,7.0
1241,emergency,n5,"37.231585,-80.416258",voice,241,10,2700.0,2800.0,9.0
1238,scientific,n5,"37.231585,-80.416258",data,239,7,2700.0,2800.0,5.0
1117,educational,n5,"37.211525,-80.445081",emergency,121,8,2700.0,2800.0,8.0
3145,emergency,n5,"37.231585,-80.416258",emergency,2147,7,2700.0,2800.0,10.0
3146,educational,n5,"37.227279,-80.421665",video,2148,10,2700.0,2800.0,5.0
10900,emergency,n5,"37.231585,-80.416258",voice,9904,10,2700.0,2800.0,9.0
3302,educational,n5,"37.227279,-80.421665",voice,2306,9,2700.0,2800.0,7.0
1118,ordinary,n5,"37.211525,-80.445081",data,121,10,2700.0,2800.0,4.0
1240,ordinary,n5,"37.227279,-80.421665",data,245,10,2700.0,2800.0,4.0
3159,scientific,n5,"37.211525,-80.445081",emergency,2161,8,2700.0,2800.0,7.0
10902,ordinary,n5,"37.227279,-80.421665",video,9906,8,2700.0,2800.0,3.0
3142,emergency,n5,"37.231585,-80.416258",voice,2148,8,2700.0,2800.0,9.0
10892,emergency,n5,"37.231585,-80.416258",data,9894,8,2700.0,2800.0,8.0
9910,educational,n5,"37.231585,-80.416258",video,8911,6,2700.0,2800.0,5.0
10915,emergency,n5,"37.211525,-80.445081",emergency,9923,10,2700.0,2800.0,10.0
1150,government,n5,"37.231585,-80.416258",data,154,8,2700.0,2800.0,7.0
9890,ordinary,n5,"37.231585,-80.416258",voice,8891,6,2700.0,2800.0,5.0
3218,scientific,n5,"37.211525,-80.445081",emergency,2225,8,2700.0,2800.0,7.0
3223,emergency,n5,"37.211525,-80.445081",emergency,2227,6,2700.0,2800.0,10.0
3249,scientific,n5,"37.211525,-80.445081",voice,2256,10,2700.0,2800.0,6.0
1155,educational,n5,"37.227279,-80.421665",video,155,8,2700.0,2800.0,5.0
1159,scientific,n5,"37.227279,-80.421665",data,163,10,2700.0,2800.0,5.0
1163,emergency,n5,"37.211525,-80.445081",data,166,5,2700.0,2800.0,8.0
9871,emergency,n5,"37.211525,-80.445081",data,8875,10,2700.0,2800.0,8.0
3238,ordinary,n5,"37.227279,-80.421665",voice,2243,7,2700.0,2800.0,5.0
1178,emergency,n5,"37.231585,-80.416258",video,181,5,2700.0,2800.0,7.0
1175,ordinary,n5,"37.211525,-80.445081",video,175,5,2700.0,2800.0,3.0
3234,scientific,n5,"37.231585,-80.416258",emergency,2238,9,2700.0,2800.0,7.0
1164,government,n5,"37.211525,-80.445081",video,172,9,2700.0,2800.0,6.0
3228,scientific,n5,"37.227279,-80.421665",voice,2230,6,2700.0,2800.0,6.0
3231,ordinary,n5,"37.211525,-80.445081",emergency,2239,10,2700.0,2800.0,6.0
1165,educational,n5,"37.227279,-80.421665",data,165,8,2700.0,2800.0,6.0
9881,emergency,n5,"37.231585,-80.416258",voice,8884,6,2700.0,2800.0,9.0
9887,ordinary,n5,"37.211525,-80.445081",video,8895,10,2700.0,2800.0,3.0
1205,government,n5,"37.211525,-80.445081",video,205,7,2700.0,2800.0,6.0
9893,scientific,n5,"37.231585,-80.416258",video,8894,5,2700.0,2800.0,4.0
3208,educational,n5,"37.211525,-80.445081",voice,2210,7,2700.0,2800.0,7.0
1200,government,n5,"37.211525,-80.445081",video,206,10,2700.0,2800.0,6.0
3284,educational,n5,"37.211525,-80.445081",data,2287,8,2700.0,2800.0,6.0
3279,ordinary,n5,"37.231585,-80.416258",voice,2286,10,2700.0,2800.0,5.0
3193,scientific,n5,"37.211525,-80.445081",emergency,2194,8,2700.0,2800.0,7.0
9904,educational,n5,"37.211525,-80.445081",emergency,8906,5,2700.0,2800.0,8.0
9857,government,n5,"37.227279,-80.421665",emergency,8860,6,2700.0,2800.0,9.0
1198,emergency,n5,"37.211525,-80.445081",emergency,206,10,2700.0,2800.0,10.0
3276,government,n5,"37.227279,-80.421665",data,2277,5,2700.0,2800.0,7.0
1191,emergency,n5,"37.231585,-80.416258",data,199,10,2700.0,2800.0,8.0
9901,scientific,n5,"37.227279,-80.421665",data,8903,10,2700.0,2800.0,5.0
9859,ordinary,n5,"37.211525,-80.445081",data,8862,9,2700.0,2800.0,4.0
9864,ordinary,n5,"37.211525,-80.445081",video,8868,6,2700.0,2800.0,3.0
3263,emergency,n5,"37.231585,-80.416258",video,2264,6,2700.0,2800.0,7.0
10938,emergency,n5,"37.227279,-80.421665",data,9941,6,2700.0,2800.0,8.0
9867,ordinary,n5,"37.231585,-80.416258",video,8869,5,2700.0,2800.0,3.0
3203,educational,n5,"37.211525,-80.445081",video,2206,9,2700.0,2800.0,5.0
3205,educational,n5,"37.211525,-80.445081",video,2210,6,2700.0,2800.0,5.0
10918,ordinary,n5,"37.211525,-80.445081",voice,9919,6,2700.0,2800.0,5.0
3198,scientific,n5,"37.211525,-80.445081",data,2206,9,2700.0,2800.0,5.0
1045,educational,n5,"37.211525,-80.445081",data,48,9,2700.0,2800.0,6.0
9931,emergency,n5,"37.227279,-80.421665",data,8936,7,2700.0,2800.0,8.0
9839,ordinary,n5,"37.227279,-80.421665",video,8840,5,2700.0,2800.0,3.0
9965,educational,n5,"37.231585,-80.416258",emergency,8969,5,2700.0,2800.0,8.0
1061,emergency,n5,"37.211525,-80.445081",emergency,63,10,2700.0,2800.0,10.0
1301,educational,n5,"37.227279,-80.421665",data,302,5,2700.0,2800.0,6.0
10967,educational,n5,"37.211525,-80.445081",video,9970,10,2700.0,2800.0,5.0
1299,emergency,n5,"37.231585,-80.416258",voice,305,8,2700.0,2800.0,9.0
3073,educational,n5,"37.227279,-80.421665",voice,2077,6,2700.0,2800.0,7.0
3334,government,n5,"37.211525,-80.445081",video,2334,9,2700.0,2800.0,6.0
3332,government,n5,"37.231585,-80.416258",emergency,2335,8,2700.0,2800.0,9.0
3069,educational,n5,"37.211525,-80.445081",voice,2070,6,2700.0,2800.0,7.0
10875,educational,n5,"37.211525,-80.445081",voice,9881,7,2700.0,2800.0,7.0
1167,scientific,n5,"37.227279,-80.421665",data,168,5,2700.0,2800.0,5.0
1294,educational,n5,"37.211525,-80.445081",data,299,9,2700.0,2800.0,6.0
1289,emergency,n5,"37.231585,-80.416258",video,291,6,2700.0,2800.0,7.0
3331,government,n5,"37.227279,-80.421665",data,2333,6,2700.0,2800.0,7.0
1068,educational,n5,"37.231585,-80.416258",data,69,10,2700.0,2800.0,6.0
1071,educational,n5,"37.211525,-80.445081",voice,72,8,2700.0,2800.0,7.0
9956,government,n5,"37.211525,-80.445081",video,8959,10,2700.0,2800.0,6.0
9955,ordinary,n5,"37.231585,-80.416258",video,8959,10,2700.0,2800.0,3.0
3075,emergency,n5,"37.227279,-80.421665",data,2077,6,2700.0,2800.0,8.0
3328,scientific,n5,"37.227279,-80.421665",video,2334,9,2700.0,2800.0,4.0
10870,scientific,n5,"37.231585,-80.416258",data,9871,7,2700.0,2800.0,5.0
9967,government,n5,"37.231585,-80.416258",voice,8971,8,2700.0,2800.0,8.0
3047,emergency,n5,"37.227279,-80.421665",data,2048,7,2700.0,2800.0,8.0
3051,scientific,n5,"37.231585,-80.416258",voice,2058,10,2700.0,2800.0,6.0
3362,government,n5,"37.231585,-80.416258",video,2362,5,2700.0,2800.0,6.0
1327,scientific,n5,"37.211525,-80.445081",video,331,10,2700.0,2800.0,4.0
9977,emergency,n5,"37.231585,-80.416258",voice,8983,8,2700.0,2800.0,9.0
3053,emergency,n5,"37.211525,-80.445081",emergency,2057,7,2700.0,2800.0,10.0
3352,educational,n5,"37.227279,-80.421665",emergency,2354,9,2700.0,2800.0,8.0
1324,government,n5,"37.227279,-80.421665",emergency,328,5,2700.0,2800.0,9.0
3339,ordinary,n5,"37.231585,-80.416258",voice,2342,9,2700.0,2800.0,5.0
1319,emergency,n5,"37.227279,-80.421665",voice,322,9,2700.0,2800.0,9.0
1317,scientific,n5,"37.231585,-80.416258",voice,319,10,2700.0,2800.0,6.0
10865,government,n5,"37.231585,-80.416258",emergency,9868,5,2700.0,2800.0,9.0
9810,scientific,n5,"37.227279,-80.421665",data,8810,6,2700.0,2800.0,5.0
9970,educational,n5,"37.211525,-80.445081",data,8977,10,2700.0,2800.0,6.0
1058,scientific,n5,"37.211525,-80.445081",data,59,8,2700.0,2800.0,5.0
1312,scientific,n5,"37.211525,-80.445081",voice,314,9,2700.0,2800.0,6.0
9968,ordinary,n5,"37.227279,-80.421665",emergency,8975,8,2700.0,2800.0,6.0
3344,educational,n5,"37.227279,-80.421665",video,2347,8,2700.0,2800.0,5.0
10863,educational,n5,"37.231585,-80.416258",voice,9867,10,2700.0,2800.0,7.0
3137,scientific,n5,"37.211525,-80.445081",emergency,2138,5,2700.0,2800.0,7.0
3083,ordinary,n5,"37.227279,-80.421665",data,2083,7,2700.0,2800.0,4.0
1084,emergency,n5,"37.227279,-80.421665",voice,85,7,2700.0,2800.0,9.0
9940,ordinary,n5,"37.231585,-80.416258",emergency,8944,5,2700.0,2800.0,6.0
3122,educational,n5,"37.227279,-80.421665",data,2123,9,2700.0,2800.0,6.0
9938,ordinary,n5,"37.211525,-80.445081",voice,8944,9,2700.0,2800.0,5.0
1263,emergency,n5,"37.227279,-80.421665",data,265,7,2700.0,2800.0,8.0
3123,government,n5,"37.231585,-80.416258",voice,2123,5,2700.0,2800.0,8.0
1095,educational,n5,"37.227279,-80.421665",video,102,8,2700.0,2800.0,5.0
9832,educational,n5,"37.227279,-80.421665",voice,8838,7,2700.0,2800.0,7.0
3317,government,n5,"37.231585,-80.416258",data,2320,10,2700.0,2800.0,7.0
1264,emergency,n5,"37.227279,-80.421665",voice,266,6,2700.0,2800.0,9.0
1261,educational,n5,"37.211525,-80.445081",voice,266,9,2700.0,2800.0,7.0
3315,government,n5,"37.211525,-80.445081",data,2321,9,2700.0,2800.0,7.0
3129,educational,n5,"37.231585,-80.416258",voice,2132,6,2700.0,2800.0,7.0
3134,ordinary,n5,"37.231585,-80.416258",voice,2140,8,2700.0,2800.0,5.0
9933,educational,n5,"37.211525,-80.445081",data,8937,5,2700.0,2800.0,6.0
3314,scientific,n5,"37.231585,-80.416258",voice,2318,6,2700.0,2800.0,6.0
3313,ordinary,n5,"37.211525,-80.445081",video,2315,7,2700.0,2800.0,3.0
3312,emergency,n5,"37.211525,-80.445081",voice,2314,10,2700.0,2800.0,9.0
3309,scientific,n5,"37.231585,-80.416258",voice,2315,10,2700.0,2800.0,6.0
1096,scientific,n5,"37.211525,-80.445081",voice,101,6,2700.0,2800.0,6.0
9953,government,n5,"37.231585,-80.416258",video,8955,6,2700.0,2800.0,6.0
1271,ordinary,n5,"37.227279,-80.421665",emergency,276,10,2700.0,2800.0,6.0
9944,government,n5,"37.227279,-80.421665",video,8951,8,2700.0,2800.0,6.0
3327,ordinary,n5,"37.231585,-80.416258",video,2327,7,2700.0,2800.0,3.0
1087,scientific,n5,"37.231585,-80.416258",data,87,5,2700.0,2800.0,5.0
3325,scientific,n5,"37.231585,-80.416258",emergency,2326,5,2700.0,2800.0,7.0
1278,government,n5,"37.211525,-80.445081",voice,283,7,2700.0,2800.0,8.0
1274,ordinary,n5,"37.227279,-80.421665",emergency,277,5,2700.0,2800.0,6.0
1089,educational,n5,"37.231585,-80.416258",voice,90,5,2700.0,2800.0,7.0
10884,emergency,n5,"37.211525,-80.445081",data,9887,5,2700.0,2800.0,8.0
3324,government,n5,"37.211525,-80.445081",video,2324,8,2700.0,2800.0,6.0
3114,emergency,n5,"37.211525,-80.445081",emergency,2115,8,2700.0,2800.0,10.0
3087,educational,n5,"37.211525,-80.445081",data,2090,6,2700.0,2800.0,6.0
1090,government,n5,"37.211525,-80.445081",data,93,9,2700.0,2800.0,7.0
9826,government,n5,"37.231585,-80.416258",data,8827,5,2700.0,2800.0,7.0
3323,government,n5,"37.211525,-80.445081",video,2323,8,2700.0,2800.0,6.0
3321,scientific,n5,"37.227279,-80.421665",data,2324,9,2700.0,2800.0,5.0
9829,ordinary,n5,"37.231585,-80.416258",voice,8830,5,2700.0,2800.0,5.0
3095,educational,n5,"37.211525,-80.445081",emergency,2098,6,2700.0,2800.0,8.0
1094,ordinary,n5,"37.227279,-80.421665",emergency,94,6,2700.0,2800.0,6.0
3097,government,n5,"37.231585,-80.416258",emergency,2098,8,2700.0,2800.0,9.0
9825,educational,n5,"37.227279,-80.421665",voice,8831,8,2700.0,2800.0,7.0
1394,ordinary,n5,"37.227279,-80.421665",voice,397,6,2700.0,2800.0,5.0
2007,educational,n5,"37.227279,-80.421665",voice,1007,9,2700.0,2800.0,7.0
10028,educational,n5,"37.227279,-80.421665",emergency,9034,8,2700.0,2800.0,8.0
10360,scientific,n5,"37.231585,-80.416258",video,9367,8,2700.0,2800.0,4.0
1814,emergency,n5,"37.227279,-80.421665",data,814,7,2700.0,2800.0,8.0
10358,ordinary,n5,"37.211525,-80.445081",emergency,9364,7,2700.0,2800.0,6.0
10606,emergency,n5,"37.231585,-80.416258",emergency,9606,9,2700.0,2800.0,10.0
2308,emergency,n5,"37.227279,-80.421665",emergency,1309,5,2700.0,2800.0,10.0
10355,educational,n5,"37.231585,-80.416258",data,9361,8,2700.0,2800.0,6.0
1810,scientific,n5,"37.211525,-80.445081",video,814,5,2700.0,2800.0,4.0
1806,ordinary,n5,"37.231585,-80.416258",emergency,809,9,2700.0,2800.0,6.0
10613,emergency,n5,"37.227279,-80.421665",emergency,9617,5,2700.0,2800.0,10.0
1805,educational,n5,"37.227279,-80.421665",data,813,10,2700.0,2800.0,6.0
2320,government,n5,"37.227279,-80.421665",voice,1320,5,2700.0,2800.0,8.0
10350,government,n5,"37.231585,-80.416258",emergency,9352,5,2700.0,2800.0,9.0
2325,ordinary,n5,"37.227279,-80.421665",data,1325,7,2700.0,2800.0,4.0
10348,government,n5,"37.211525,-80.445081",data,9348,10,2700.0,2800.0,7.0
2326,government,n5,"37.227279,-80.421665",data,1328,6,2700.0,2800.0,7.0
2327,scientific,n5,"37.211525,-80.445081",emergency,1333,7,2700.0,2800.0,7.0
2330,emergency,n5,"37.211525,-80.445081",data,1334,8,2700.0,2800.0,8.0
1803,emergency,n5,"37.211525,-80.445081",voice,810,10,2700.0,2800.0,9.0
2334,emergency,n5,"37.231585,-80.416258",voice,1340,8,2700.0,2800.0,9.0
10342,scientific,n5,"37.211525,-80.445081",data,9342,7,2700.0,2800.0,5.0
2336,scientific,n5,"37.231585,-80.416258",data,1344,10,2700.0,2800.0,5.0
2337,ordinary,n5,"37.211525,-80.445081",video,1338,7,2700.0,2800.0,3.0
1796,ordinary,n5,"37.231585,-80.416258",emergency,802,7,2700.0,2800.0,6.0
10619,emergency,n5,"37.227279,-80.421665",video,9620,10,2700.0,2800.0,7.0
2341,scientific,n5,"37.211525,-80.445081",emergency,1344,5,2700.0,2800.0,7.0
1815,ordinary,n5,"37.227279,-80.421665",data,820,10,2700.0,2800.0,4.0
2342,educational,n5,"37.227279,-80.421665",voice,1346,5,2700.0,2800.0,7.0
10362,scientific,n5,"37.227279,-80.421665",voice,9365,5,2700.0,2800.0,6.0
1819,scientific,n5,"37.231585,-80.416258",data,821,8,2700.0,2800.0,5.0
10586,scientific,n5,"37.231585,-80.416258",video,9587,9,2700.0,2800.0,4.0
2251,emergency,n5,"37.211525,-80.445081",voice,1258,9,2700.0,2800.0,9.0
10387,ordinary,n5,"37.211525,-80.445081",voice,9393,9,2700.0,2800.0,5.0
10386,emergency,n5,"37.211525,-80.445081",emergency,9387,7,2700.0,2800.0,10.0
2253,scientific,n5,"37.227279,-80.421665",voice,1255,8,2700.0,2800.0,6.0
10384,ordinary,n5,"37.227279,-80.421665",data,9392,9,2700.0,2800.0,4.0
2258,ordinary,n5,"37.231585,-80.416258",voice,1258,5,2700.0,2800.0,5.0
10381,ordinary,n5,"37.231585,-80.416258",voice,9383,5,2700.0,2800.0,5.0
10380,educational,n5,"37.227279,-80.421665",data,9383,7,2700.0,2800.0,6.0
10588,emergency,n5,"37.231585,-80.416258",voice,9591,5,2700.0,2800.0,9.0
10589,scientific,n5,"37.227279,-80.421665",video,9589,5,2700.0,2800.0,4.0
2271,government,n5,"37.231585,-80.416258",voice,1272,6,2700.0,2800.0,8.0
10375,scientific,n5,"37.231585,-80.416258",data,9382,10,2700.0,2800.0,5.0
1842,ordinary,n5,"37.227279,-80.421665",data,844,8,2700.0,2800.0,4.0
1839,ordinary,n5,"37.211525,-80.445081",data,847,10,2700.0,2800.0,4.0
1838,educational,n5,"37.211525,-80.445081",voice,839,6,2700.0,2800.0,7.0
2283,ordinary,n5,"37.227279,-80.421665",data,1284,7,2700.0,2800.0,4.0
1835,emergency,n5,"37.211525,-80.445081",voice,836,7,2700.0,2800.0,9.0
10595,scientific,n5,"37.231585,-80.416258",data,9597,6,2700.0,2800.0,5.0
1829,emergency,n5,"37.227279,-80.421665",video,835,8,2700.0,2800.0,7.0
2287,educational,n5,"37.231585,-80.416258",emergency,1289,6,2700.0,2800.0,8.0
10366,scientific,n5,"37.231585,-80.416258",data,9374,10,2700.0,2800.0,5.0
2290,scientific,n5,"37.231585,-80.416258",voice,1295,8,2700.0,2800.0,6.0
2294,scientific,n5,"37.231585,-80.416258",data,1294,7,2700.0,2800.0,5.0
1823,educational,n5,"37.211525,-80.445081",emergency,825,5,2700.0,2800.0,8.0
10602,emergency,n5,"37.211525,-80.445081",data,9602,8,2700.0,2800.0,8.0
10389,government,n5,"37.211525,-80.445081",data,9390,6,2700.0,2800.0,7.0
2343,emergency,n5,"37.211525,-80.445081",emergency,1346,7,2700.0,2800.0,10.0
10334,emergency,n5,"37.231585,-80.416258",emergency,9336,8,2700.0,2800.0,10.0
2411,emergency,n5,"37.231585,-80.416258",video,1415,10,2700.0,2800.0,7.0
2416,ordinary,n5,"37.211525,-80.445081",voice,1423,10,2700.0,2800.0,5.0
2421,scientific,n5,"37.227279,-80.421665",video,1421,10,2700.0,2800.0,4.0
2423,scientific,n5,"37.231585,-80.416258",emergency,1424,5,2700.0,2800.0,7.0
10297,educational,n5,"37.227279,-80.421665",data,9299,6,2700.0,2800.0,6.0
2426,government,n5,"37.211525,-80.445081",video,1429,10,2700.0,2800.0,6.0
1759,government,n5,"37.227279,-80.421665",voice,765,8,2700.0,2800.0,8.0
10642,emergency,n5,"37.211525,-80.445081",voice,9642,9,2700.0,2800.0,9.0
10292,emergency,n5,"37.211525,-80.445081",data,9294,8,2700.0,2800.0,8.0
1756,ordinary,n5,"37.227279,-80.421665",video,762,7,2700.0,2800.0,3.0
2434,emergency,n5,"37.227279,-80.421665",voice,1438,8,2700.0,2800.0,9.0
1746,emergency,n5,"37.227279,-80.421665",data,747,7,2700.0,2800.0,8.0
2442,emergency,n5,"37.211525,-80.445081",data,1451,10,2700.0,2800.0,8.0
1745,government,n5,"37.231585,-80.416258",video,752,10,2700.0,2800.0,6.0
1740,emergency,n5,"37.227279,-80.421665",data,740,6,2700.0,2800.0,8.0
2447,emergency,n5,"37.231585,-80.416258",voice,1450,8,2700.0,2800.0,9.0
2450,emergency,n5,"37.231585,-80.416258",data,1456,7,2700.0,2800.0,8.0
10284,ordinary,n5,"37.231585,-80.416258",emergency,9290,8,2700.0,2800.0,6.0
10282,government,n5,"37.227279,-80.421665",emergency,9285,7,2700.0,2800.0,9.0
2461,emergency,n5,"37.227279,-80.421665",voice,1468,8,2700.0,2800.0,9.0
10280,scientific,n5,"37.211525,-80.445081",voice,9281,10,2700.0,2800.0,6.0
10650,scientific,n5,"37.211525,-80.445081",emergency,9658,9,2700.0,2800.0,7.0
1728,emergency,n5,"37.231585,-80.416258",voice,732,6,2700.0,2800.0,9.0
10654,emergency,n5,"37.231585,-80.416258",data,9656,5,2700.0,2800.0,8.0
1727,ordinary,n5,"37.227279,-80.421665",voice,732,9,2700.0,2800.0,5.0
2406,emergency,n5,"37.227279,-80.421665",emergency,1410,6,2700.0,2800.0,10.0
1795,educational,n5,"37.231585,-80.416258",data,798,5,2700.0,2800.0,6.0
2402,educational,n5,"37.227279,-80.421665",data,1402,10,2700.0,2800.0,6.0
10634,educational,n5,"37.227279,-80.421665",voice,9637,7,2700.0,2800.0,7.0
2344,educational,n5,"37.231585,-80.416258",voice,1351,9,2700.0,2800.0,7.0
2345,scientific,n5,"37.231585,-80.416258",data,1350,6,2700.0,2800.0,5.0
2350,government,n5,"37.231585,-80.416258",voice,1350,6,2700.0,2800.0,8.0
2359,emergency,n5,"37.211525,-80.445081",emergency,1363,5,2700.0,2800.0,10.0
1794,emergency,n5,"37.231585,-80.416258",video,795,5,2700.0,2800.0,7.0
2361,ordinary,n5,"37.231585,-80.416258",emergency,1362,8,2700.0,2800.0,6.0
10327,government,n5,"37.227279,-80.421665",video,9331,7,2700.0,2800.0,6.0
2364,educational,n5,"37.231585,-80.416258",video,1366,6,2700.0,2800.0,5.0
10325,emergency,n5,"37.231585,-80.416258",voice,9328,7,2700.0,2800.0,9.0
2365,scientific,n5,"37.227279,-80.421665",emergency,1371,8,2700.0,2800.0,7.0
1786,educational,n5,"37.227279,-80.421665",data,788,6,2700.0,2800.0,6.0
2368,government,n5,"37.211525,-80.445081",emergency,1374,9,2700.0,2800.0,9.0
2372,emergency,n5,"37.227279,-80.421665",video,1380,10,2700.0,2800.0,7.0
2373,educational,n5,"37.231585,-80.416258",emergency,1377,10,2700.0,2800.0,8.0
10320,emergency,n5,"37.211525,-80.445081",video,9322,6,2700.0,2800.0,7.0
2374,educational,n5,"37.231585,-80.416258",emergency,1379,7,2700.0,2800.0,8.0
2376,educational,n5,"37.231585,-80.416258",data,1376,6,2700.0,2800.0,6.0
2381,government,n5,"37.227279,-80.421665",video,1384,8,2700.0,2800.0,6.0
2391,government,n5,"37.231585,-80.416258",voice,1395,7,2700.0,2800.0,8.0
10312,scientific,n5,"37.211525,-80.445081",voice,9313,10,2700.0,2800.0,6.0
1783,government,n5,"37.231585,-80.416258",voice,784,6,2700.0,2800.0,8.0
10627,scientific,n5,"37.231585,-80.416258",data,9628,9,2700.0,2800.0,5.0
1780,emergency,n5,"37.231585,-80.416258",voice,783,5,2700.0,2800.0,9.0
1776,emergency,n5,"37.231585,-80.416258",voice,783,9,2700.0,2800.0,9.0
1772,government,n5,"37.211525,-80.445081",data,776,9,2700.0,2800.0,7.0
2396,emergency,n5,"37.227279,-80.421665",voice,1397,7,2700.0,2800.0,9.0
2248,government,n5,"37.227279,-80.421665",voice,1252,9,2700.0,2800.0,8.0
2243,emergency,n5,"37.227279,-80.421665",data,1243,5,2700.0,2800.0,8.0
2242,emergency,n5,"37.211525,-80.445081",data,1244,8,2700.0,2800.0,8.0
1969,emergency,n5,"37.227279,-80.421665",video,977,10,2700.0,2800.0,7.0
10523,scientific,n5,"37.227279,-80.421665",voice,9529,9,2700.0,2800.0,6.0
2064,ordinary,n5,"37.227279,-80.421665",video,1064,8,2700.0,2800.0,3.0
10473,ordinary,n5,"37.211525,-80.445081",voice,9474,6,2700.0,2800.0,5.0
2065,educational,n5,"37.227279,-80.421665",data,1068,7,2700.0,2800.0,6.0
1965,government,n5,"37.211525,-80.445081",emergency,967,7,2700.0,2800.0,9.0
2072,government,n5,"37.231585,-80.416258",data,1072,7,2700.0,2800.0,7.0
2073,scientific,n5,"37.227279,-80.421665",voice,1073,5,2700.0,2800.0,6.0
10527,scientific,n5,"37.211525,-80.445081",voice,9532,10,2700.0,2800.0,6.0
1960,scientific,n5,"37.231585,-80.416258",data,964,5,2700.0,2800.0,5.0
10529,ordinary,n5,"37.227279,-80.421665",data,9529,10,2700.0,2800.0,4.0
10467,ordinary,n5,"37.211525,-80.445081",video,9471,5,2700.0,2800.0,3.0
2079,educational,n5,"37.211525,-80.445081",data,1083,5,2700.0,2800.0,6.0
2080,educational,n5,"37.231585,-80.416258",data,1083,5,2700.0,2800.0,6.0
2088,scientific,n5,"37.227279,-80.421665",voice,1090,6,2700.0,2800.0,6.0
10531,ordinary,n5,"37.227279,-80.421665",data,9534,9,2700.0,2800.0,4.0
1957,emergency,n5,"37.211525,-80.445081",video,957,10,2700.0,2800.0,7.0
10533,ordinary,n5,"37.227279,-80.421665",emergency,9538,7,2700.0,2800.0,6.0
2095,ordinary,n5,"37.211525,-80.445081",video,1100,8,2700.0,2800.0,3.0
2099,ordinary,n5,"37.227279,-80.421665",data,1101,10,2700.0,2800.0,4.0
2105,ordinary,n5,"37.227279,-80.421665",video,1105,6,2700.0,2800.0,3.0
1939,emergency,n5,"37.231585,-80.416258",video,947,10,2700.0,2800.0,7.0
2108,educational,n5,"37.227279,-80.421665",video,1111,5,2700.0,2800.0,5.0
10450,ordinary,n5,"37.227279,-80.421665",emergency,9451,6,2700.0,2800.0,6.0
2110,government,n5,"37.211525,-80.445081",video,1114,10,2700.0,2800.0,6.0
1973,educational,n5,"37.211525,-80.445081",data,974,5,2700.0,2800.0,6.0
10448,scientific,n5,"37.211525,-80.445081",emergency,9453,7,2700.0,2800.0,7.0
2059,educational,n5,"37.227279,-80.421665",data,1067,9,2700.0,2800.0,6.0
