cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,user_priority,traffic_priority,fading_priority,density_priority,overall_priority
1015,educational,n3,"37.231585,-80.416258",voice,17,5,2500.0,2600.0,3.0,3.0,1.0,625.0,632.0
2865,emergency,n2,"37.231585,-80.416258",data,1869,9,2400.0,2500.0,5.0,2.0,1.0,625.0,633.0
2972,ordinary,n4,"37.231585,-80.416258",emergency,1978,8,2600.0,2700.0,1.0,4.0,1.0,625.0,631.0
2970,educational,n3,"37.231585,-80.416258",voice,1973,8,2500.0,2600.0,3.0,3.0,1.0,625.0,632.0
2931,government,n1,"37.231585,-80.416258",data,1934,7,2300.0,2400.0,4.0,2.0,6.0,625.0,637.0
2934,ordinary,n3,"37.231585,-80.416258",data,1936,7,2500.0,2600.0,1.0,2.0,1.0,625.0,629.0
2935,scientific,n3,"37.231585,-80.416258",emergency,1940,8,2500.0,2600.0,2.0,4.0,1.0,625.0,632.0
2937,scientific,n4,"37.231585,-80.416258",voice,1941,7,2600.0,2700.0,2.0,3.0,1.0,625.0,631.0
2939,ordinary,n5,"37.231585,-80.416258",voice,1939,6,2700.0,2800.0,1.0,3.0,1.0,625.0,630.0
2940,educational,n1,"37.231585,-80.416258",video,1942,6,2300.0,2400.0,3.0,1.0,6.0,625.0,635.0
1056,scientific,n5,"37.231585,-80.416258",emergency,56,9,2700.0,2800.0,2.0,4.0,1.0,625.0,632.0
2943,scientific,n4,"37.231585,-80.416258",video,1943,10,2600.0,2700.0,2.0,1.0,1.0,625.0,629.0
2971,government,n2,"37.231585,-80.416258",video,1976,7,2400.0,2500.0,4.0,1.0,1.0,625.0,631.0
2945,emergency,n2,"37.231585,-80.416258",video,1947,10,2400.0,2500.0,5.0,1.0,1.0,625.0,632.0
2947,scientific,n5,"37.231585,-80.416258",voice,1948,6,2700.0,2800.0,2.0,3.0,1.0,625.0,631.0
1052,ordinary,n2,"37.231585,-80.416258",video,52,7,2400.0,2500.0,1.0,1.0,1.0,625.0,628.0
1050,government,n4,"37.231585,-80.416258",video,50,7,2600.0,2700.0,4.0,1.0,1.0,625.0,631.0
2952,ordinary,n2,"37.231585,-80.416258",emergency,1953,7,2400.0,2500.0,1.0,4.0,1.0,625.0,631.0
1046,government,n1,"37.231585,-80.416258",video,54,9,2300.0,2400.0,4.0,1.0,6.0,625.0,636.0
2957,educational,n4,"37.231585,-80.416258",data,1964,9,2600.0,2700.0,3.0,2.0,1.0,625.0,631.0
2963,ordinary,n1,"37.231585,-80.416258",video,1964,10,2300.0,2400.0,1.0,1.0,6.0,625.0,633.0
2969,ordinary,n1,"37.231585,-80.416258",video,1969,8,2300.0,2400.0,1.0,1.0,6.0,625.0,633.0
2946,emergency,n4,"37.231585,-80.416258",voice,1950,6,2600.0,2700.0,5.0,3.0,1.0,625.0,634.0
2863,emergency,n1,"37.231585,-80.416258",voice,1865,8,2300.0,2400.0,5.0,3.0,6.0,625.0,639.0
1126,emergency,n5,"37.231585,-80.416258",video,132,7,2700.0,2800.0,5.0,1.0,1.0,625.0,632.0
2859,scientific,n3,"37.231585,-80.416258",video,1867,10,2500.0,2600.0,2.0,1.0,1.0,625.0,629.0
2767,emergency,n4,"37.231585,-80.416258",video,1772,8,2600.0,2700.0,5.0,1.0,1.0,625.0,632.0
2768,emergency,n4,"37.231585,-80.416258",voice,1773,9,2600.0,2700.0,5.0,3.0,1.0,625.0,634.0
1226,educational,n3,"37.231585,-80.416258",video,227,5,2500.0,2600.0,3.0,1.0,1.0,625.0,630.0
2772,educational,n2,"37.231585,-80.416258",emergency,1776,9,2400.0,2500.0,3.0,4.0,1.0,625.0,633.0
2774,ordinary,n1,"37.231585,-80.416258",data,1779,10,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
2775,educational,n1,"37.231585,-80.416258",video,1780,6,2300.0,2400.0,3.0,1.0,6.0,625.0,635.0
1221,educational,n4,"37.231585,-80.416258",video,224,6,2600.0,2700.0,3.0,1.0,1.0,625.0,630.0
2778,emergency,n2,"37.231585,-80.416258",video,1782,7,2400.0,2500.0,5.0,1.0,1.0,625.0,632.0
2763,scientific,n2,"37.231585,-80.416258",emergency,1768,8,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
1217,emergency,n1,"37.231585,-80.416258",data,219,6,2300.0,2400.0,5.0,2.0,6.0,625.0,638.0
2782,scientific,n2,"37.231585,-80.416258",video,1785,9,2400.0,2500.0,2.0,1.0,1.0,625.0,629.0
2783,emergency,n2,"37.231585,-80.416258",voice,1786,9,2400.0,2500.0,5.0,3.0,1.0,625.0,634.0
2784,educational,n2,"37.231585,-80.416258",data,1788,6,2400.0,2500.0,3.0,2.0,1.0,625.0,631.0
2785,government,n2,"37.231585,-80.416258",voice,1788,6,2400.0,2500.0,4.0,3.0,1.0,625.0,633.0
1215,scientific,n5,"37.231585,-80.416258",video,220,7,2700.0,2800.0,2.0,1.0,1.0,625.0,629.0
1214,educational,n2,"37.231585,-80.416258",emergency,215,8,2400.0,2500.0,3.0,4.0,1.0,625.0,633.0
1211,government,n5,"37.231585,-80.416258",voice,212,5,2700.0,2800.0,4.0,3.0,1.0,625.0,633.0
2790,educational,n3,"37.231585,-80.416258",emergency,1796,10,2500.0,2600.0,3.0,4.0,1.0,625.0,633.0
2781,educational,n3,"37.231585,-80.416258",video,1782,6,2500.0,2600.0,3.0,1.0,1.0,625.0,630.0
2791,educational,n5,"37.231585,-80.416258",video,1792,8,2700.0,2800.0,3.0,1.0,1.0,625.0,630.0
1233,scientific,n3,"37.231585,-80.416258",video,241,10,2500.0,2600.0,2.0,1.0,1.0,625.0,629.0
1238,ordinary,n3,"37.231585,-80.416258",video,243,6,2500.0,2600.0,1.0,1.0,1.0,625.0,628.0
2723,ordinary,n4,"37.231585,-80.416258",emergency,1726,5,2600.0,2700.0,1.0,4.0,1.0,625.0,631.0
1272,educational,n4,"37.231585,-80.416258",emergency,275,7,2600.0,2700.0,3.0,4.0,1.0,625.0,633.0
2725,ordinary,n3,"37.231585,-80.416258",data,1732,9,2500.0,2600.0,1.0,2.0,1.0,625.0,629.0
1270,government,n2,"37.231585,-80.416258",data,273,10,2400.0,2500.0,4.0,2.0,1.0,625.0,632.0
1269,educational,n3,"37.231585,-80.416258",voice,277,10,2500.0,2600.0,3.0,3.0,1.0,625.0,632.0
1267,educational,n1,"37.231585,-80.416258",video,274,9,2300.0,2400.0,3.0,1.0,6.0,625.0,635.0
1264,emergency,n4,"37.231585,-80.416258",emergency,266,10,2600.0,2700.0,5.0,4.0,1.0,625.0,635.0
2734,government,n3,"37.231585,-80.416258",data,1736,6,2500.0,2600.0,4.0,2.0,1.0,625.0,632.0
1235,emergency,n4,"37.231585,-80.416258",voice,235,10,2600.0,2700.0,5.0,3.0,1.0,625.0,634.0
2736,educational,n1,"37.231585,-80.416258",data,1741,8,2300.0,2400.0,3.0,2.0,6.0,625.0,636.0
2743,ordinary,n4,"37.231585,-80.416258",video,1744,5,2600.0,2700.0,1.0,1.0,1.0,625.0,628.0
2744,scientific,n5,"37.231585,-80.416258",voice,1747,9,2700.0,2800.0,2.0,3.0,1.0,625.0,631.0
2745,emergency,n3,"37.231585,-80.416258",data,1749,9,2500.0,2600.0,5.0,2.0,1.0,625.0,633.0
2747,emergency,n1,"37.231585,-80.416258",emergency,1752,10,2300.0,2400.0,5.0,4.0,6.0,625.0,640.0
2751,ordinary,n5,"37.231585,-80.416258",video,1755,5,2700.0,2800.0,1.0,1.0,1.0,625.0,628.0
2753,educational,n1,"37.231585,-80.416258",voice,1753,7,2300.0,2400.0,3.0,3.0,6.0,625.0,637.0
1243,emergency,n3,"37.231585,-80.416258",emergency,247,5,2500.0,2600.0,5.0,4.0,1.0,625.0,635.0
2758,ordinary,n2,"37.231585,-80.416258",video,1765,8,2400.0,2500.0,1.0,1.0,1.0,625.0,628.0
2740,educational,n2,"37.231585,-80.416258",data,1740,5,2400.0,2500.0,3.0,2.0,1.0,625.0,631.0
1273,scientific,n3,"37.231585,-80.416258",video,275,9,2500.0,2600.0,2.0,1.0,1.0,625.0,629.0
1207,ordinary,n5,"37.231585,-80.416258",emergency,212,6,2700.0,2800.0,1.0,4.0,1.0,625.0,631.0
1203,scientific,n2,"37.231585,-80.416258",data,207,7,2400.0,2500.0,2.0,2.0,1.0,625.0,630.0
1154,scientific,n4,"37.231585,-80.416258",voice,155,7,2600.0,2700.0,2.0,3.0,1.0,625.0,631.0
1153,ordinary,n2,"37.231585,-80.416258",emergency,157,5,2400.0,2500.0,1.0,4.0,1.0,625.0,631.0
1150,emergency,n3,"37.231585,-80.416258",voice,153,7,2500.0,2600.0,5.0,3.0,1.0,625.0,634.0
1149,scientific,n3,"37.231585,-80.416258",data,150,7,2500.0,2600.0,2.0,2.0,1.0,625.0,630.0
2838,educational,n4,"37.231585,-80.416258",data,1840,5,2600.0,2700.0,3.0,2.0,1.0,625.0,631.0
2840,emergency,n1,"37.231585,-80.416258",video,1841,9,2300.0,2400.0,5.0,1.0,6.0,625.0,637.0
2841,ordinary,n4,"37.231585,-80.416258",data,1843,5,2600.0,2700.0,1.0,2.0,1.0,625.0,629.0
2842,ordinary,n5,"37.231585,-80.416258",voice,1847,7,2700.0,2800.0,1.0,3.0,1.0,625.0,630.0
1155,ordinary,n2,"37.231585,-80.416258",data,159,7,2400.0,2500.0,1.0,2.0,1.0,625.0,629.0
2843,ordinary,n2,"37.231585,-80.416258",data,1846,6,2400.0,2500.0,1.0,2.0,1.0,625.0,629.0
2845,emergency,n5,"37.231585,-80.416258",video,1847,7,2700.0,2800.0,5.0,1.0,1.0,625.0,632.0
1138,educational,n1,"37.231585,-80.416258",voice,139,6,2300.0,2400.0,3.0,3.0,6.0,625.0,637.0
2847,ordinary,n4,"37.231585,-80.416258",video,1850,9,2600.0,2700.0,1.0,1.0,1.0,625.0,628.0
2850,ordinary,n4,"37.231585,-80.416258",emergency,1853,9,2600.0,2700.0,1.0,4.0,1.0,625.0,631.0
2852,educational,n1,"37.231585,-80.416258",voice,1856,9,2300.0,2400.0,3.0,3.0,6.0,625.0,637.0
2854,emergency,n4,"37.231585,-80.416258",video,1854,8,2600.0,2700.0,5.0,1.0,1.0,625.0,632.0
1132,scientific,n4,"37.231585,-80.416258",voice,133,5,2600.0,2700.0,2.0,3.0,1.0,625.0,631.0
2856,emergency,n1,"37.231585,-80.416258",voice,1858,7,2300.0,2400.0,5.0,3.0,6.0,625.0,639.0
2844,emergency,n1,"37.231585,-80.416258",emergency,1850,10,2300.0,2400.0,5.0,4.0,6.0,625.0,640.0
1206,scientific,n3,"37.231585,-80.416258",data,211,7,2500.0,2600.0,2.0,2.0,1.0,625.0,630.0
1159,educational,n3,"37.231585,-80.416258",data,164,10,2500.0,2600.0,3.0,2.0,1.0,625.0,631.0
1164,government,n4,"37.231585,-80.416258",video,164,7,2600.0,2700.0,4.0,1.0,1.0,625.0,631.0
1202,educational,n5,"37.231585,-80.416258",emergency,207,6,2700.0,2800.0,3.0,4.0,1.0,625.0,633.0
2797,scientific,n1,"37.231585,-80.416258",voice,1800,10,2300.0,2400.0,2.0,3.0,6.0,625.0,636.0
1200,ordinary,n4,"37.231585,-80.416258",emergency,202,6,2600.0,2700.0,1.0,4.0,1.0,625.0,631.0
1199,emergency,n1,"37.231585,-80.416258",video,200,6,2300.0,2400.0,5.0,1.0,6.0,625.0,637.0
1198,government,n5,"37.231585,-80.416258",voice,198,6,2700.0,2800.0,4.0,3.0,1.0,625.0,633.0
2803,scientific,n5,"37.231585,-80.416258",data,1805,7,2700.0,2800.0,2.0,2.0,1.0,625.0,630.0
2804,emergency,n2,"37.231585,-80.416258",voice,1806,10,2400.0,2500.0,5.0,3.0,1.0,625.0,634.0
2806,government,n4,"37.231585,-80.416258",voice,1813,9,2600.0,2700.0,4.0,3.0,1.0,625.0,633.0
1163,emergency,n4,"37.231585,-80.416258",video,166,8,2600.0,2700.0,5.0,1.0,1.0,625.0,632.0
2613,scientific,n4,"37.231585,-80.416258",video,1616,7,2600.0,2700.0,2.0,1.0,1.0,625.0,629.0
1188,scientific,n5,"37.231585,-80.416258",voice,192,7,2700.0,2800.0,2.0,3.0,1.0,625.0,631.0
1186,scientific,n1,"37.231585,-80.416258",voice,195,10,2300.0,2400.0,2.0,3.0,6.0,625.0,636.0
2813,scientific,n1,"37.231585,-80.416258",voice,1817,10,2300.0,2400.0,2.0,3.0,6.0,625.0,636.0
1179,educational,n5,"37.231585,-80.416258",video,179,9,2700.0,2800.0,3.0,1.0,1.0,625.0,630.0
2817,educational,n3,"37.231585,-80.416258",voice,1822,9,2500.0,2600.0,3.0,3.0,1.0,625.0,632.0
1175,scientific,n2,"37.231585,-80.416258",video,179,6,2400.0,2500.0,2.0,1.0,1.0,625.0,629.0
1173,educational,n1,"37.231585,-80.416258",emergency,177,9,2300.0,2400.0,3.0,4.0,6.0,625.0,638.0
2825,scientific,n5,"37.231585,-80.416258",data,1827,7,2700.0,2800.0,2.0,2.0,1.0,625.0,630.0
1193,ordinary,n5,"37.231585,-80.416258",voice,193,7,2700.0,2800.0,1.0,3.0,1.0,625.0,630.0
1389,government,n3,"37.231585,-80.416258",data,389,5,2500.0,2600.0,4.0,2.0,1.0,625.0,632.0
1998,government,n2,"37.231585,-80.416258",data,1005,9,2400.0,2500.0,4.0,2.0,1.0,625.0,632.0
1391,scientific,n5,"37.231585,-80.416258",data,392,9,2700.0,2800.0,2.0,2.0,1.0,625.0,630.0
2199,educational,n4,"37.231585,-80.416258",voice,1205,7,2600.0,2700.0,3.0,3.0,1.0,625.0,632.0
2200,emergency,n1,"37.231585,-80.416258",data,1202,10,2300.0,2400.0,5.0,2.0,6.0,625.0,638.0
1793,ordinary,n1,"37.231585,-80.416258",data,797,9,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
2202,educational,n5,"37.231585,-80.416258",emergency,1207,6,2700.0,2800.0,3.0,4.0,1.0,625.0,633.0
2204,emergency,n1,"37.231585,-80.416258",emergency,1207,6,2300.0,2400.0,5.0,4.0,6.0,625.0,640.0
2205,scientific,n2,"37.231585,-80.416258",emergency,1209,9,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
2206,educational,n3,"37.231585,-80.416258",video,1214,10,2500.0,2600.0,3.0,1.0,1.0,625.0,630.0
1782,government,n5,"37.231585,-80.416258",video,784,7,2700.0,2800.0,4.0,1.0,1.0,625.0,631.0
2214,emergency,n3,"37.231585,-80.416258",emergency,1218,5,2500.0,2600.0,5.0,4.0,1.0,625.0,635.0
1795,scientific,n1,"37.231585,-80.416258",data,795,7,2300.0,2400.0,2.0,2.0,6.0,625.0,635.0
1776,ordinary,n1,"37.231585,-80.416258",emergency,780,9,2300.0,2400.0,1.0,4.0,6.0,625.0,636.0
2218,ordinary,n1,"37.231585,-80.416258",data,1224,7,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
2219,scientific,n2,"37.231585,-80.416258",video,1219,5,2400.0,2500.0,2.0,1.0,1.0,625.0,629.0
2220,government,n1,"37.231585,-80.416258",emergency,1227,10,2300.0,2400.0,4.0,4.0,6.0,625.0,639.0
2221,government,n3,"37.231585,-80.416258",data,1228,9,2500.0,2600.0,4.0,2.0,1.0,625.0,632.0
1771,scientific,n2,"37.231585,-80.416258",emergency,773,7,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
1766,ordinary,n4,"37.231585,-80.416258",data,770,9,2600.0,2700.0,1.0,2.0,1.0,625.0,629.0
2227,educational,n4,"37.231585,-80.416258",data,1232,9,2600.0,2700.0,3.0,2.0,1.0,625.0,631.0
2228,educational,n3,"37.231585,-80.416258",data,1231,5,2500.0,2600.0,3.0,2.0,1.0,625.0,631.0
2229,government,n5,"37.231585,-80.416258",emergency,1229,7,2700.0,2800.0,4.0,4.0,1.0,625.0,634.0
2217,emergency,n5,"37.231585,-80.416258",video,1225,9,2700.0,2800.0,5.0,1.0,1.0,625.0,632.0
2230,government,n4,"37.231585,-80.416258",data,1237,10,2600.0,2700.0,4.0,2.0,1.0,625.0,632.0
2196,scientific,n5,"37.231585,-80.416258",video,1200,5,2700.0,2800.0,2.0,1.0,1.0,625.0,629.0
1803,government,n1,"37.231585,-80.416258",emergency,807,6,2300.0,2400.0,4.0,4.0,6.0,625.0,639.0
1832,educational,n3,"37.231585,-80.416258",emergency,832,7,2500.0,2600.0,3.0,4.0,1.0,625.0,633.0
1830,educational,n5,"37.231585,-80.416258",video,830,9,2700.0,2800.0,3.0,1.0,1.0,625.0,630.0
2160,scientific,n1,"37.231585,-80.416258",emergency,1165,6,2300.0,2400.0,2.0,4.0,6.0,625.0,637.0
2163,emergency,n2,"37.231585,-80.416258",data,1163,7,2400.0,2500.0,5.0,2.0,1.0,625.0,633.0
2166,emergency,n4,"37.231585,-80.416258",emergency,1174,10,2600.0,2700.0,5.0,4.0,1.0,625.0,635.0
1824,emergency,n5,"37.231585,-80.416258",voice,825,8,2700.0,2800.0,5.0,3.0,1.0,625.0,634.0
2170,scientific,n4,"37.231585,-80.416258",data,1173,6,2600.0,2700.0,2.0,2.0,1.0,625.0,630.0
2171,ordinary,n1,"37.231585,-80.416258",emergency,1179,10,2300.0,2400.0,1.0,4.0,6.0,625.0,636.0
2174,educational,n3,"37.231585,-80.416258",voice,1176,6,2500.0,2600.0,3.0,3.0,1.0,625.0,632.0
2195,ordinary,n4,"37.231585,-80.416258",voice,1197,8,2600.0,2700.0,1.0,3.0,1.0,625.0,630.0
2175,emergency,n5,"37.231585,-80.416258",video,1180,6,2700.0,2800.0,5.0,1.0,1.0,625.0,632.0
1813,ordinary,n4,"37.231585,-80.416258",video,819,8,2600.0,2700.0,1.0,1.0,1.0,625.0,628.0
1812,educational,n3,"37.231585,-80.416258",voice,817,7,2500.0,2600.0,3.0,3.0,1.0,625.0,632.0
1811,educational,n4,"37.231585,-80.416258",emergency,815,7,2600.0,2700.0,3.0,4.0,1.0,625.0,633.0
2183,government,n1,"37.231585,-80.416258",data,1184,6,2300.0,2400.0,4.0,2.0,6.0,625.0,637.0
2185,government,n1,"37.231585,-80.416258",emergency,1189,6,2300.0,2400.0,4.0,4.0,6.0,625.0,639.0
1804,ordinary,n2,"37.231585,-80.416258",emergency,808,5,2400.0,2500.0,1.0,4.0,1.0,625.0,631.0
2188,emergency,n5,"37.231585,-80.416258",emergency,1193,6,2700.0,2800.0,5.0,4.0,1.0,625.0,635.0
2189,emergency,n4,"37.231585,-80.416258",video,1190,10,2600.0,2700.0,5.0,1.0,1.0,625.0,632.0
2190,emergency,n2,"37.231585,-80.416258",voice,1191,6,2400.0,2500.0,5.0,3.0,1.0,625.0,634.0
1815,educational,n1,"37.231585,-80.416258",video,817,9,2300.0,2400.0,3.0,1.0,6.0,625.0,635.0
1765,emergency,n2,"37.231585,-80.416258",voice,765,7,2400.0,2500.0,5.0,3.0,1.0,625.0,634.0
1764,educational,n1,"37.231585,-80.416258",data,767,6,2300.0,2400.0,3.0,2.0,6.0,625.0,636.0
1763,ordinary,n3,"37.231585,-80.416258",data,768,10,2500.0,2600.0,1.0,2.0,1.0,625.0,629.0
1721,emergency,n4,"37.231585,-80.416258",voice,727,9,2600.0,2700.0,5.0,3.0,1.0,625.0,634.0
2274,emergency,n5,"37.231585,-80.416258",data,1275,10,2700.0,2800.0,5.0,2.0,1.0,625.0,633.0
2276,government,n4,"37.231585,-80.416258",voice,1281,6,2600.0,2700.0,4.0,3.0,1.0,625.0,633.0
2277,scientific,n5,"37.231585,-80.416258",emergency,1279,7,2700.0,2800.0,2.0,4.0,1.0,625.0,632.0
2278,government,n2,"37.231585,-80.416258",data,1283,8,2400.0,2500.0,4.0,2.0,1.0,625.0,632.0
1719,scientific,n3,"37.231585,-80.416258",emergency,719,5,2500.0,2600.0,2.0,4.0,1.0,625.0,632.0
2280,government,n2,"37.231585,-80.416258",voice,1282,5,2400.0,2500.0,4.0,3.0,1.0,625.0,633.0
1718,government,n2,"37.231585,-80.416258",video,721,5,2400.0,2500.0,4.0,1.0,1.0,625.0,631.0
2283,ordinary,n4,"37.231585,-80.416258",video,1287,7,2600.0,2700.0,1.0,1.0,1.0,625.0,628.0
2271,scientific,n1,"37.231585,-80.416258",voice,1279,9,2300.0,2400.0,2.0,3.0,6.0,625.0,636.0
2287,government,n5,"37.231585,-80.416258",video,1288,5,2700.0,2800.0,4.0,1.0,1.0,625.0,631.0
1712,scientific,n2,"37.231585,-80.416258",video,715,7,2400.0,2500.0,2.0,1.0,1.0,625.0,629.0
1709,emergency,n2,"37.231585,-80.416258",data,713,8,2400.0,2500.0,5.0,2.0,1.0,625.0,633.0
2293,educational,n3,"37.231585,-80.416258",video,1296,5,2500.0,2600.0,3.0,1.0,1.0,625.0,630.0
2294,emergency,n2,"37.231585,-80.416258",emergency,1295,7,2400.0,2500.0,5.0,4.0,1.0,625.0,635.0
1707,scientific,n4,"37.231585,-80.416258",emergency,710,7,2600.0,2700.0,2.0,4.0,1.0,625.0,632.0
1703,educational,n2,"37.231585,-80.416258",emergency,709,8,2400.0,2500.0,3.0,4.0,1.0,625.0,633.0
1701,emergency,n2,"37.231585,-80.416258",video,701,6,2400.0,2500.0,5.0,1.0,1.0,625.0,632.0
1694,government,n5,"37.231585,-80.416258",video,696,9,2700.0,2800.0,4.0,1.0,1.0,625.0,631.0
1693,ordinary,n5,"37.231585,-80.416258",voice,696,8,2700.0,2800.0,1.0,3.0,1.0,625.0,630.0
2288,educational,n2,"37.231585,-80.416258",voice,1289,8,2400.0,2500.0,3.0,3.0,1.0,625.0,632.0
2269,ordinary,n1,"37.231585,-80.416258",voice,1269,6,2300.0,2400.0,1.0,3.0,6.0,625.0,635.0
2266,government,n2,"37.231585,-80.416258",emergency,1270,8,2400.0,2500.0,4.0,4.0,1.0,625.0,634.0
2264,emergency,n1,"37.231585,-80.416258",voice,1267,7,2300.0,2400.0,5.0,3.0,6.0,625.0,639.0
2234,educational,n1,"37.231585,-80.416258",voice,1239,10,2300.0,2400.0,3.0,3.0,6.0,625.0,637.0
1762,scientific,n2,"37.231585,-80.416258",emergency,764,5,2400.0,2500.0,2.0,4.0,1.0,625.0,632.0
2236,scientific,n5,"37.231585,-80.416258",emergency,1240,7,2700.0,2800.0,2.0,4.0,1.0,625.0,632.0
1761,emergency,n1,"37.231585,-80.416258",video,762,6,2300.0,2400.0,5.0,1.0,6.0,625.0,637.0
1759,educational,n2,"37.231585,-80.416258",video,759,7,2400.0,2500.0,3.0,1.0,1.0,625.0,630.0
2240,scientific,n5,"37.231585,-80.416258",data,1243,7,2700.0,2800.0,2.0,2.0,1.0,625.0,630.0
1756,emergency,n1,"37.231585,-80.416258",emergency,760,5,2300.0,2400.0,5.0,4.0,6.0,625.0,640.0
2243,scientific,n2,"37.231585,-80.416258",voice,1246,9,2400.0,2500.0,2.0,3.0,1.0,625.0,631.0
1752,ordinary,n1,"37.231585,-80.416258",data,753,10,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
2247,emergency,n3,"37.231585,-80.416258",voice,1252,7,2500.0,2600.0,5.0,3.0,1.0,625.0,634.0
2248,government,n5,"37.231585,-80.416258",data,1254,8,2700.0,2800.0,4.0,2.0,1.0,625.0,632.0
2249,emergency,n3,"37.231585,-80.416258",video,1257,9,2500.0,2600.0,5.0,1.0,1.0,625.0,632.0
2251,educational,n5,"37.231585,-80.416258",data,1255,8,2700.0,2800.0,3.0,2.0,1.0,625.0,631.0
1746,ordinary,n1,"37.231585,-80.416258",data,748,8,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
1739,educational,n1,"37.231585,-80.416258",data,744,9,2300.0,2400.0,3.0,2.0,6.0,625.0,636.0
1735,ordinary,n3,"37.231585,-80.416258",voice,741,9,2500.0,2600.0,1.0,3.0,1.0,625.0,630.0
2258,scientific,n2,"37.231585,-80.416258",data,1261,6,2400.0,2500.0,2.0,2.0,1.0,625.0,630.0
2260,government,n4,"37.231585,-80.416258",emergency,1266,7,2600.0,2700.0,4.0,4.0,1.0,625.0,634.0
2261,government,n5,"37.231585,-80.416258",video,1264,6,2700.0,2800.0,4.0,1.0,1.0,625.0,631.0
1733,government,n2,"37.231585,-80.416258",voice,735,6,2400.0,2500.0,4.0,3.0,1.0,625.0,633.0
2263,educational,n1,"37.231585,-80.416258",emergency,1267,6,2300.0,2400.0,3.0,4.0,6.0,625.0,638.0
1835,emergency,n3,"37.231585,-80.416258",voice,835,7,2500.0,2600.0,5.0,3.0,1.0,625.0,634.0
1840,scientific,n5,"37.231585,-80.416258",video,844,5,2700.0,2800.0,2.0,1.0,1.0,625.0,629.0
2152,scientific,n4,"37.231585,-80.416258",video,1154,7,2600.0,2700.0,2.0,1.0,1.0,625.0,629.0
1841,emergency,n3,"37.231585,-80.416258",video,841,6,2500.0,2600.0,5.0,1.0,1.0,625.0,632.0
1961,educational,n4,"37.231585,-80.416258",data,962,7,2600.0,2700.0,3.0,2.0,1.0,625.0,631.0
2043,educational,n5,"37.231585,-80.416258",data,1043,10,2700.0,2800.0,3.0,2.0,1.0,625.0,631.0
2044,emergency,n4,"37.231585,-80.416258",emergency,1046,8,2600.0,2700.0,5.0,4.0,1.0,625.0,635.0
1958,emergency,n4,"37.231585,-80.416258",voice,962,6,2600.0,2700.0,5.0,3.0,1.0,625.0,634.0
1957,ordinary,n1,"37.231585,-80.416258",data,962,9,2300.0,2400.0,1.0,2.0,6.0,625.0,634.0
1955,scientific,n4,"37.231585,-80.416258",voice,960,7,2600.0,2700.0,2.0,3.0,1.0,625.0,631.0
2048,educational,n4,"37.231585,-80.416258",video,1052,9,2600.0,2700.0,3.0,1.0,1.0,625.0,630.0
2053,government,n2,"37.231585,-80.416258",data,1057,5,2400.0,2500.0,4.0,2.0,1.0,625.0,632.0
1948,ordinary,n3,"37.231585,-80.416258",data,952,5,2500.0,2600.0,1.0,2.0,1.0,625.0,629.0
1964,educational,n2,"37.231585,-80.416258",video,965,9,2400.0,2500.0,3.0,1.0,1.0,625.0,630.0
2055,ordinary,n2,"37.231585,-80.416258",data,1060,9,2400.0,2500.0,1.0,2.0,1.0,625.0,629.0
1945,scientific,n4,"37.231585,-80.416258",data,949,9,2600.0,2700.0,2.0,2.0,1.0,625.0,630.0
1944,scientific,n3,"37.231585,-80.416258",data,950,9,2500.0,2600.0,2.0,2.0,1.0,625.0,630.0
1941,ordinary,n5,"37.231585,-80.416258",data,941,9,2700.0,2800.0,1.0,2.0,1.0,625.0,629.0
1939,government,n1,"37.231585,-80.416258",emergency,946,9,2300.0,2400.0,4.0,4.0,6.0,625.0,639.0
2061,ordinary,n5,"37.231585,-80.416258",voice,1064,5,2700.0,2800.0,1.0,3.0,1.0,625.0,630.0
2064,ordinary,n5,"37.231585,-80.416258",voice,1064,8,2700.0,2800.0,1.0,3.0,1.0,625.0,630.0
2065,emergency,n1,"37.231585,-80.416258",video,1069,5,2300.0,2400.0,5.0,1.0,6.0,625.0,637.0
1929,government,n1,"37.231585,-80.416258",video,930,9,2300.0,2400.0,4.0,1.0,6.0,625.0,636.0
2070,ordinary,n2,"37.231585,-80.416258",video,1076,9,2400.0,2500.0,1.0,1.0,1.0,625.0,628.0
2056,emergency,n4,"37.231585,-80.416258",emergency,1059,6,2600.0,2700.0,5.0,4.0,1.0,625.0,635.0
2036,educational,n3,"37.231585,-80.416258",video,1038,6,2500.0,2600.0,3.0,1.0,1.0,625.0,630.0
1967,emergency,n4,"37.231585,-80.416258",video,973,10,2600.0,2700.0,5.0,1.0,1.0,625.0,632.0
2034,ordinary,n4,"37.231585,-80.416258",emergency,1034,5,2600.0,2700.0,1.0,4.0,1.0,625.0,631.0
1997,emergency,n1,"37.231585,-80.416258",video,1000,5,2300.0,2400.0,5.0,1.0,6.0,625.0,637.0
