cbsd_id,type,band,weather,density,traffic,min_freq,max_freq,score
3472,educational,n5,rainy,semi-urban,video,2700.0,2800.0,10.0
6487,scientific,n5,emergency,semi-urban,video,2700.0,2800.0,11.0
6494,ordinary,n5,rainy,urban,voice,2700.0,2800.0,11.0
6495,scientific,n5,sunny,rural,emergency,2700.0,2800.0,8.0
6498,emergency,n5,sunny,urban,video,2700.0,2800.0,10.0
6504,scientific,n5,snowy,urban,video,2700.0,2800.0,11.0
6432,educational,n5,sunny,rural,emergency,2700.0,2800.0,9.0
3177,scientific,n5,snowy,urban,video,2700.0,2800.0,11.0
5894,scientific,n5,cloudy,semi-urban,video,2700.0,2800.0,7.0
5888,scientific,n5,emergency,rural,video,2700.0,2800.0,10.0
5294,scientific,n5,cloudy,semi-urban,emergency,2700.0,2800.0,10.0
5295,scientific,n5,emergency,urban,data,2700.0,2800.0,13.0
5297,emergency,n5,sunny,urban,video,2700.0,2800.0,10.0
4699,scientific,n5,cloudy,semi-urban,video,2700.0,2800.0,7.0
5304,ordinary,n5,emergency,rural,data,2700.0,2800.0,10.0
5305,ordinary,n5,rainy,semi-urban,data,2700.0,2800.0,9.0
5307,emergency,n5,foggy,rural,video,2700.0,2800.0,10.0
5308,emergency,n5,emergency,urban,video,2700.0,2800.0,15.0
4702,emergency,n5,rainy,semi-urban,voice,2700.0,2800.0,14.0
4693,ordinary,n5,cloudy,rural,data,2700.0,2800.0,6.0
4690,scientific,n5,snowy,urban,data,2700.0,2800.0,12.0
5313,ordinary,n5,snowy,rural,video,2700.0,2800.0,8.0
4686,emergency,n5,foggy,semi-urban,voice,2700.0,2800.0,13.0
5319,scientific,n5,rainy,urban,data,2700.0,2800.0,11.0
5325,government,n5,cloudy,rural,data,2700.0,2800.0,9.0
5327,government,n5,emergency,rural,data,2700.0,2800.0,13.0
4678,ordinary,n5,snowy,urban,data,2700.0,2800.0,11.0
5336,emergency,n5,emergency,rural,voice,2700.0,2800.0,15.0
4691,emergency,n5,sunny,semi-urban,data,2700.0,2800.0,10.0
4671,ordinary,n5,cloudy,semi-urban,data,2700.0,2800.0,7.0
4704,scientific,n5,foggy,semi-urban,data,2700.0,2800.0,9.0
4707,government,n5,rainy,urban,data,2700.0,2800.0,13.0
4756,ordinary,n5,emergency,semi-urban,data,2700.0,2800.0,11.0
5242,scientific,n5,snowy,rural,emergency,2700.0,2800.0,12.0
5243,ordinary,n5,foggy,urban,data,2700.0,2800.0,9.0
5251,government,n5,snowy,urban,voice,2700.0,2800.0,15.0
5252,emergency,n5,rainy,semi-urban,voice,2700.0,2800.0,14.0
4742,emergency,n5,rainy,rural,voice,2700.0,2800.0,13.0
4732,educational,n5,snowy,semi-urban,voice,2700.0,2800.0,13.0
4726,ordinary,n5,rainy,rural,voice,2700.0,2800.0,9.0
4706,scientific,n5,snowy,semi-urban,video,2700.0,2800.0,10.0
4721,ordinary,n5,emergency,urban,video,2700.0,2800.0,11.0
5274,government,n5,snowy,urban,data,2700.0,2800.0,14.0
4718,ordinary,n5,emergency,rural,data,2700.0,2800.0,10.0
5277,government,n5,cloudy,semi-urban,data,2700.0,2800.0,10.0
5278,scientific,n5,rainy,urban,data,2700.0,2800.0,11.0
4717,emergency,n5,rainy,urban,emergency,2700.0,2800.0,16.0
5280,government,n5,rainy,rural,video,2700.0,2800.0,10.0
5285,ordinary,n5,cloudy,rural,video,2700.0,2800.0,5.0
4708,scientific,n5,snowy,semi-urban,data,2700.0,2800.0,11.0
4720,ordinary,n5,foggy,rural,emergency,2700.0,2800.0,9.0
5340,ordinary,n5,snowy,urban,video,2700.0,2800.0,10.0
5341,educational,n5,cloudy,urban,voice,2700.0,2800.0,11.0
5343,scientific,n5,cloudy,rural,voice,2700.0,2800.0,8.0
4621,scientific,n5,rainy,rural,voice,2700.0,2800.0,10.0
5395,ordinary,n5,rainy,urban,video,2700.0,2800.0,9.0
4614,government,n5,emergency,rural,video,2700.0,2800.0,12.0
5400,ordinary,n5,rainy,rural,voice,2700.0,2800.0,9.0
4608,ordinary,n5,emergency,rural,emergency,2700.0,2800.0,12.0
4600,scientific,n5,emergency,urban,video,2700.0,2800.0,12.0
5412,ordinary,n5,snowy,urban,data,2700.0,2800.0,11.0
5415,government,n5,foggy,semi-urban,voice,2700.0,2800.0,12.0
5390,scientific,n5,foggy,rural,video,2700.0,2800.0,7.0
5416,ordinary,n5,emergency,urban,emergency,2700.0,2800.0,14.0
5420,emergency,n5,cloudy,semi-urban,emergency,2700.0,2800.0,13.0
4591,ordinary,n5,foggy,urban,data,2700.0,2800.0,9.0
5423,ordinary,n5,cloudy,rural,data,2700.0,2800.0,6.0
4587,ordinary,n5,foggy,semi-urban,voice,2700.0,2800.0,9.0
4579,government,n5,emergency,rural,emergency,2700.0,2800.0,15.0
5433,educational,n5,rainy,urban,emergency,2700.0,2800.0,14.0
4578,educational,n5,foggy,urban,voice,2700.0,2800.0,12.0
5440,government,n5,rainy,semi-urban,data,2700.0,2800.0,12.0
5417,emergency,n5,rainy,rural,emergency,2700.0,2800.0,14.0
5388,educational,n5,foggy,semi-urban,emergency,2700.0,2800.0,12.0
5385,ordinary,n5,emergency,urban,data,2700.0,2800.0,12.0
4628,scientific,n5,cloudy,urban,video,2700.0,2800.0,8.0
5345,scientific,n5,foggy,rural,data,2700.0,2800.0,8.0
5346,ordinary,n5,sunny,rural,data,2700.0,2800.0,5.0
4662,educational,n5,foggy,rural,voice,2700.0,2800.0,10.0
5356,government,n5,foggy,urban,data,2700.0,2800.0,12.0
4658,government,n5,emergency,rural,data,2700.0,2800.0,13.0
5360,ordinary,n5,emergency,urban,video,2700.0,2800.0,11.0
5361,government,n5,sunny,urban,video,2700.0,2800.0,9.0
5362,educational,n5,rainy,rural,emergency,2700.0,2800.0,12.0
4653,ordinary,n5,cloudy,semi-urban,voice,2700.0,2800.0,8.0
5365,scientific,n5,foggy,semi-urban,video,2700.0,2800.0,8.0
5366,educational,n5,sunny,urban,emergency,2700.0,2800.0,11.0
4648,ordinary,n5,cloudy,rural,voice,2700.0,2800.0,7.0
5370,emergency,n5,sunny,rural,emergency,2700.0,2800.0,11.0
5375,emergency,n5,rainy,urban,video,2700.0,2800.0,13.0
4640,scientific,n5,snowy,urban,video,2700.0,2800.0,11.0
4635,emergency,n5,snowy,rural,voice,2700.0,2800.0,14.0
5380,scientific,n5,emergency,semi-urban,emergency,2700.0,2800.0,14.0
4633,scientific,n5,sunny,rural,voice,2700.0,2800.0,7.0
4630,emergency,n5,rainy,semi-urban,data,2700.0,2800.0,13.0
5235,emergency,n5,emergency,urban,voice,2700.0,2800.0,17.0
4757,government,n5,cloudy,semi-urban,data,2700.0,2800.0,10.0
4759,emergency,n5,foggy,urban,emergency,2700.0,2800.0,15.0
5230,government,n5,cloudy,urban,data,2700.0,2800.0,11.0
4927,scientific,n5,emergency,rural,data,2700.0,2800.0,11.0
4914,scientific,n5,snowy,rural,video,2700.0,2800.0,9.0
5073,emergency,n5,foggy,rural,data,2700.0,2800.0,11.0
4910,ordinary,n5,sunny,semi-urban,data,2700.0,2800.0,6.0
5076,ordinary,n5,snowy,rural,video,2700.0,2800.0,8.0
4908,government,n5,rainy,urban,video,2700.0,2800.0,12.0
4904,educational,n5,rainy,semi-urban,video,2700.0,2800.0,10.0
4903,government,n5,snowy,urban,emergency,2700.0,2800.0,16.0
5062,educational,n5,emergency,semi-urban,voice,2700.0,2800.0,14.0
4902,emergency,n5,cloudy,rural,emergency,2700.0,2800.0,12.0
4886,ordinary,n5,snowy,semi-urban,voice,2700.0,2800.0,11.0
5097,government,n5,sunny,urban,voice,2700.0,2800.0,11.0
5098,scientific,n5,emergency,rural,voice,2700.0,2800.0,12.0
4884,ordinary,n5,foggy,semi-urban,voice,2700.0,2800.0,9.0
5104,scientific,n5,emergency,semi-urban,emergency,2700.0,2800.0,14.0
5106,ordinary,n5,snowy,semi-urban,video,2700.0,2800.0,9.0
5107,ordinary,n5,rainy,urban,voice,2700.0,2800.0,11.0
5109,emergency,n5,snowy,rural,voice,2700.0,2800.0,14.0
4899,government,n5,foggy,semi-urban,data,2700.0,2800.0,11.0
5054,emergency,n5,sunny,urban,voice,2700.0,2800.0,12.0
5053,educational,n5,snowy,semi-urban,video,2700.0,2800.0,11.0
4935,educational,n5,rainy,rural,emergency,2700.0,2800.0,12.0
4986,ordinary,n5,emergency,rural,emergency,2700.0,2800.0,12.0
5004,scientific,n5,rainy,semi-urban,voice,2700.0,2800.0,11.0
5005,government,n5,cloudy,rural,data,2700.0,2800.0,9.0
5007,scientific,n5,sunny,semi-urban,data,2700.0,2800.0,7.0
5008,educational,n5,foggy,urban,voice,2700.0,2800.0,12.0
4983,emergency,n5,snowy,rural,emergency,2700.0,2800.0,15.0
4973,ordinary,n5,foggy,rural,data,2700.0,2800.0,7.0
4972,educational,n5,foggy,rural,video,2700.0,2800.0,8.0
4965,scientific,n5,cloudy,rural,video,2700.0,2800.0,6.0
5028,educational,n5,cloudy,urban,data,2700.0,2800.0,10.0
4958,emergency,n5,emergency,semi-urban,data,2700.0,2800.0,15.0
4957,educational,n5,foggy,urban,data,2700.0,2800.0,11.0
5034,scientific,n5,cloudy,semi-urban,emergency,2700.0,2800.0,10.0
5035,educational,n5,sunny,urban,emergency,2700.0,2800.0,11.0
4955,ordinary,n5,sunny,rural,emergency,2700.0,2800.0,7.0
5037,scientific,n5,emergency,semi-urban,voice,2700.0,2800.0,13.0
4945,government,n5,sunny,semi-urban,voice,2700.0,2800.0,10.0
4940,scientific,n5,cloudy,semi-urban,data,2700.0,2800.0,8.0
4939,ordinary,n5,sunny,semi-urban,emergency,2700.0,2800.0,8.0
5113,ordinary,n5,sunny,rural,data,2700.0,2800.0,5.0
4566,scientific,n5,snowy,rural,voice,2700.0,2800.0,11.0
4872,educational,n5,cloudy,rural,video,2700.0,2800.0,7.0
4864,government,n5,snowy,urban,video,2700.0,2800.0,13.0
4801,emergency,n5,sunny,rural,video,2700.0,2800.0,8.0
5190,emergency,n5,sunny,urban,video,2700.0,2800.0,10.0
4796,government,n5,cloudy,semi-urban,voice,2700.0,2800.0,11.0
5193,emergency,n5,sunny,urban,video,2700.0,2800.0,10.0
5194,government,n5,sunny,rural,data,2700.0,2800.0,8.0
5195,scientific,n5,foggy,semi-urban,voice,2700.0,2800.0,10.0
5196,scientific,n5,sunny,semi-urban,data,2700.0,2800.0,7.0
4791,emergency,n5,emergency,rural,emergency,2700.0,2800.0,16.0
5185,educational,n5,snowy,semi-urban,data,2700.0,2800.0,12.0
5200,educational,n5,rainy,rural,data,2700.0,2800.0,10.0
5207,emergency,n5,rainy,semi-urban,emergency,2700.0,2800.0,15.0
5209,educational,n5,sunny,rural,data,2700.0,2800.0,7.0
4782,government,n5,snowy,semi-urban,video,2700.0,2800.0,12.0
4779,emergency,n5,emergency,rural,voice,2700.0,2800.0,15.0
5214,government,n5,emergency,rural,data,2700.0,2800.0,13.0
4769,government,n5,emergency,urban,emergency,2700.0,2800.0,17.0
5222,educational,n5,sunny,semi-urban,voice,2700.0,2800.0,9.0
4765,government,n5,snowy,rural,emergency,2700.0,2800.0,14.0
5206,government,n5,snowy,semi-urban,video,2700.0,2800.0,12.0
5184,government,n5,snowy,rural,video,2700.0,2800.0,11.0
5181,ordinary,n5,snowy,urban,video,2700.0,2800.0,10.0
4808,government,n5,sunny,semi-urban,voice,2700.0,2800.0,10.0
4863,educational,n5,sunny,rural,data,2700.0,2800.0,7.0
4860,emergency,n5,cloudy,urban,data,2700.0,2800.0,12.0
5129,government,n5,rainy,semi-urban,video,2700.0,2800.0,11.0
5130,ordinary,n5,rainy,semi-urban,video,2700.0,2800.0,8.0
5133,government,n5,cloudy,semi-urban,data,2700.0,2800.0,10.0
5135,scientific,n5,rainy,urban,video,2700.0,2800.0,10.0
5136,educational,n5,sunny,urban,emergency,2700.0,2800.0,11.0
5137,ordinary,n5,cloudy,urban,data,2700.0,2800.0,8.0
5140,scientific,n5,sunny,rural,voice,2700.0,2800.0,7.0
5141,government,n5,sunny,rural,emergency,2700.0,2800.0,10.0
4841,educational,n5,snowy,rural,video,2700.0,2800.0,10.0
5147,scientific,n5,sunny,rural,voice,2700.0,2800.0,7.0
5153,scientific,n5,foggy,rural,emergency,2700.0,2800.0,10.0
4837,scientific,n5,rainy,urban,data,2700.0,2800.0,11.0
5156,ordinary,n5,rainy,semi-urban,video,2700.0,2800.0,8.0
4827,emergency,n5,rainy,rural,video,2700.0,2800.0,11.0
5163,ordinary,n5,cloudy,rural,emergency,2700.0,2800.0,8.0
5168,scientific,n5,emergency,urban,video,2700.0,2800.0,12.0
4815,scientific,n5,foggy,urban,emergency,2700.0,2800.0,12.0
4866,government,n5,snowy,urban,video,2700.0,2800.0,13.0
5889,emergency,n5,foggy,semi-urban,video,2700.0,2800.0,11.0
5445,ordinary,n5,foggy,semi-urban,video,2700.0,2800.0,7.0
4564,government,n5,foggy,semi-urban,emergency,2700.0,2800.0,13.0
4216,emergency,n5,rainy,semi-urban,data,2700.0,2800.0,13.0
5748,educational,n5,sunny,urban,voice,2700.0,2800.0,10.0
5750,ordinary,n5,sunny,rural,video,2700.0,2800.0,4.0
5751,government,n5,cloudy,urban,video,2700.0,2800.0,10.0
4206,ordinary,n5,foggy,urban,video,2700.0,2800.0,8.0
4205,ordinary,n5,rainy,semi-urban,emergency,2700.0,2800.0,11.0
4203,emergency,n5,foggy,semi-urban,emergency,2700.0,2800.0,14.0
4200,scientific,n5,foggy,urban,data,2700.0,2800.0,10.0
5741,ordinary,n5,rainy,urban,emergency,2700.0,2800.0,12.0
5762,educational,n5,cloudy,semi-urban,voice,2700.0,2800.0,10.0
4190,ordinary,n5,snowy,rural,emergency,2700.0,2800.0,11.0
4186,scientific,n5,foggy,rural,emergency,2700.0,2800.0,10.0
5775,government,n5,emergency,rural,voice,2700.0,2800.0,14.0
5778,educational,n5,emergency,semi-urban,emergency,2700.0,2800.0,15.0
4172,government,n5,cloudy,semi-urban,video,2700.0,2800.0,9.0
4168,educational,n5,sunny,urban,voice,2700.0,2800.0,10.0
5792,government,n5,rainy,semi-urban,data,2700.0,2800.0,12.0
5794,ordinary,n5,rainy,urban,voice,2700.0,2800.0,11.0
4197,educational,n5,foggy,urban,video,2700.0,2800.0,10.0
4161,government,n5,sunny,urban,data,2700.0,2800.0,10.0
4229,government,n5,cloudy,semi-urban,voice,2700.0,2800.0,11.0
5727,educational,n5,snowy,urban,emergency,2700.0,2800.0,15.0
5690,educational,n5,rainy,urban,data,2700.0,2800.0,12.0
5691,ordinary,n5,snowy,semi-urban,emergency,2700.0,2800.0,12.0
4268,educational,n5,snowy,semi-urban,emergency,2700.0,2800.0,14.0
5695,government,n5,sunny,semi-urban,data,2700.0,2800.0,9.0
5700,educational,n5,foggy,rural,video,2700.0,2800.0,8.0
5701,ordinary,n5,snowy,urban,emergency,2700.0,2800.0,13.0
5703,government,n5,cloudy,semi-urban,video,2700.0,2800.0,9.0
5707,emergency,n5,sunny,urban,data,2700.0,2800.0,11.0
5733,educational,n5,emergency,rural,emergency,2700.0,2800.0,14.0
4250,scientific,n5,snowy,rural,voice,2700.0,2800.0,11.0
5713,ordinary,n5,foggy,semi-urban,voice,2700.0,2800.0,9.0
5714,government,n5,snowy,rural,data,2700.0,2800.0,12.0
4242,government,n5,sunny,rural,emergency,2700.0,2800.0,10.0
5720,ordinary,n5,cloudy,rural,video,2700.0,2800.0,5.0
5721,ordinary,n5,cloudy,semi-urban,data,2700.0,2800.0,7.0
5722,scientific,n5,rainy,semi-urban,voice,2700.0,2800.0,11.0
5723,ordinary,n5,snowy,semi-urban,voice,2700.0,2800.0,11.0
5724,emergency,n5,sunny,rural,data,2700.0,2800.0,9.0
5710,ordinary,n5,emergency,rural,emergency,2700.0,2800.0,12.0
4152,scientific,n5,rainy,semi-urban,data,2700.0,2800.0,10.0
4151,government,n5,snowy,urban,emergency,2700.0,2800.0,16.0
4150,ordinary,n5,emergency,rural,data,2700.0,2800.0,10.0
4091,government,n5,foggy,rural,data,2700.0,2800.0,10.0
4090,emergency,n5,cloudy,semi-urban,data,2700.0,2800.0,11.0
4088,government,n5,emergency,urban,emergency,2700.0,2800.0,17.0
5868,educational,n5,rainy,semi-urban,video,2700.0,2800.0,10.0
5869,government,n5,sunny,semi-urban,voice,2700.0,2800.0,10.0
4083,government,n5,rainy,semi-urban,emergency,2700.0,2800.0,14.0
5872,ordinary,n5,rainy,urban,emergency,2700.0,2800.0,12.0
5874,scientific,n5,snowy,urban,video,2700.0,2800.0,11.0
4093,government,n5,rainy,rural,data,2700.0,2800.0,11.0
5875,emergency,n5,snowy,rural,emergency,2700.0,2800.0,15.0
4080,government,n5,emergency,semi-urban,voice,2700.0,2800.0,15.0
4078,scientific,n5,emergency,urban,voice,2700.0,2800.0,14.0
5881,emergency,n5,emergency,rural,voice,2700.0,2800.0,15.0
5882,government,n5,emergency,rural,voice,2700.0,2800.0,14.0
4077,government,n5,sunny,semi-urban,voice,2700.0,2800.0,10.0
4074,ordinary,n5,sunny,urban,emergency,2700.0,2800.0,9.0
5885,ordinary,n5,foggy,semi-urban,video,2700.0,2800.0,7.0
5886,government,n5,rainy,rural,video,2700.0,2800.0,10.0
4081,emergency,n5,emergency,semi-urban,data,2700.0,2800.0,15.0
4095,ordinary,n5,cloudy,rural,emergency,2700.0,2800.0,8.0
5858,ordinary,n5,snowy,semi-urban,video,2700.0,2800.0,9.0
5856,educational,n5,sunny,rural,emergency,2700.0,2800.0,9.0
4149,educational,n5,cloudy,urban,voice,2700.0,2800.0,11.0
5806,ordinary,n5,foggy,rural,data,2700.0,2800.0,7.0
4148,emergency,n5,cloudy,urban,video,2700.0,2800.0,11.0
4144,scientific,n5,snowy,rural,data,2700.0,2800.0,10.0
4141,educational,n5,sunny,rural,data,2700.0,2800.0,7.0
5817,scientific,n5,cloudy,rural,data,2700.0,2800.0,7.0
4135,ordinary,n5,cloudy,urban,data,2700.0,2800.0,8.0
4133,ordinary,n5,snowy,urban,emergency,2700.0,2800.0,13.0
5821,educational,n5,sunny,urban,emergency,2700.0,2800.0,11.0
5826,emergency,n5,cloudy,urban,voice,2700.0,2800.0,13.0
5830,ordinary,n5,foggy,rural,emergency,2700.0,2800.0,9.0
5833,scientific,n5,snowy,rural,data,2700.0,2800.0,10.0
4118,government,n5,rainy,urban,video,2700.0,2800.0,12.0
4117,educational,n5,cloudy,rural,emergency,2700.0,2800.0,10.0
5842,educational,n5,cloudy,urban,voice,2700.0,2800.0,11.0
5845,ordinary,n5,sunny,rural,voice,2700.0,2800.0,6.0
5846,scientific,n5,cloudy,semi-urban,video,2700.0,2800.0,7.0
4105,educational,n5,snowy,urban,emergency,2700.0,2800.0,15.0
5853,ordinary,n5,snowy,semi-urban,emergency,2700.0,2800.0,12.0
4270,scientific,n5,rainy,semi-urban,emergency,2700.0,2800.0,12.0
4279,scientific,n5,cloudy,semi-urban,video,2700.0,2800.0,7.0
4280,government,n5,rainy,urban,emergency,2700.0,2800.0,15.0
5678,educational,n5,foggy,semi-urban,voice,2700.0,2800.0,11.0
4499,emergency,n5,emergency,rural,voice,2700.0,2800.0,15.0
5503,emergency,n5,emergency,urban,data,2700.0,2800.0,16.0
4486,government,n5,snowy,rural,data,2700.0,2800.0,12.0
5508,educational,n5,foggy,rural,emergency,2700.0,2800.0,11.0
5513,ordinary,n5,foggy,semi-urban,video,2700.0,2800.0,7.0
5518,educational,n5,foggy,urban,voice,2700.0,2800.0,12.0
4479,educational,n5,rainy,semi-urban,data,2700.0,2800.0,11.0
4473,educational,n5,sunny,rural,emergency,2700.0,2800.0,9.0
5500,emergency,n5,rainy,urban,video,2700.0,2800.0,13.0
4461,government,n5,snowy,urban,voice,2700.0,2800.0,15.0
4456,educational,n5,rainy,semi-urban,data,2700.0,2800.0,11.0
5534,educational,n5,sunny,semi-urban,data,2700.0,2800.0,8.0
4451,ordinary,n5,rainy,rural,emergency,2700.0,2800.0,10.0
4438,government,n5,snowy,rural,video,2700.0,2800.0,11.0
5554,emergency,n5,emergency,rural,voice,2700.0,2800.0,15.0
4432,educational,n5,snowy,rural,data,2700.0,2800.0,11.0
4429,ordinary,n5,foggy,rural,emergency,2700.0,2800.0,9.0
5561,government,n5,snowy,semi-urban,video,2700.0,2800.0,12.0
4459,educational,n5,cloudy,rural,voice,2700.0,2800.0,9.0
5498,emergency,n5,emergency,rural,data,2700.0,2800.0,14.0
5497,emergency,n5,rainy,semi-urban,video,2700.0,2800.0,12.0
5496,ordinary,n5,emergency,rural,emergency,2700.0,2800.0,12.0
4561,government,n5,foggy,urban,voice,2700.0,2800.0,13.0
4558,emergency,n5,cloudy,urban,data,2700.0,2800.0,12.0
4553,ordinary,n5,snowy,urban,data,2700.0,2800.0,11.0
5454,government,n5,sunny,semi-urban,video,2700.0,2800.0,8.0
5455,ordinary,n5,rainy,urban,data,2700.0,2800.0,10.0
4546,government,n5,cloudy,semi-urban,data,2700.0,2800.0,10.0
4545,scientific,n5,snowy,semi-urban,video,2700.0,2800.0,10.0
5463,scientific,n5,foggy,rural,voice,2700.0,2800.0,9.0
4539,educational,n5,snowy,urban,video,2700.0,2800.0,12.0
4537,government,n5,rainy,rural,video,2700.0,2800.0,10.0
4534,ordinary,n5,rainy,semi-urban,voice,2700.0,2800.0,10.0
4533,educational,n5,rainy,semi-urban,voice,2700.0,2800.0,12.0
5469,ordinary,n5,snowy,rural,emergency,2700.0,2800.0,11.0
4520,ordinary,n5,emergency,urban,video,2700.0,2800.0,11.0
5479,scientific,n5,rainy,urban,video,2700.0,2800.0,10.0
4513,government,n5,snowy,urban,voice,2700.0,2800.0,15.0
5485,scientific,n5,rainy,semi-urban,data,2700.0,2800.0,10.0
4512,emergency,n5,sunny,urban,voice,2700.0,2800.0,12.0
4510,scientific,n5,cloudy,semi-urban,video,2700.0,2800.0,7.0
5563,scientific,n5,rainy,rural,voice,2700.0,2800.0,10.0
5446,ordinary,n5,emergency,semi-urban,emergency,2700.0,2800.0,13.0
5571,emergency,n5,cloudy,semi-urban,voice,2700.0,2800.0,12.0
5573,ordinary,n5,emergency,urban,data,2700.0,2800.0,12.0
5623,government,n5,foggy,urban,video,2700.0,2800.0,11.0
4354,educational,n5,snowy,urban,data,2700.0,2800.0,13.0
5637,scientific,n5,snowy,semi-urban,emergency,2700.0,2800.0,13.0
5645,emergency,n5,rainy,urban,voice,2700.0,2800.0,15.0
4319,emergency,n5,rainy,rural,emergency,2700.0,2800.0,14.0
5648,government,n5,rainy,semi-urban,video,2700.0,2800.0,11.0
5657,ordinary,n5,cloudy,urban,video,2700.0,2800.0,7.0
4307,ordinary,n5,rainy,rural,emergency,2700.0,2800.0,10.0
5622,scientific,n5,snowy,rural,data,2700.0,2800.0,10.0
4304,government,n5,sunny,semi-urban,video,2700.0,2800.0,8.0
5663,emergency,n5,sunny,semi-urban,data,2700.0,2800.0,10.0
4297,ordinary,n5,cloudy,rural,emergency,2700.0,2800.0,8.0
5667,government,n5,sunny,urban,emergency,2700.0,2800.0,12.0
4290,educational,n5,foggy,rural,video,2700.0,2800.0,8.0
4288,ordinary,n5,sunny,rural,video,2700.0,2800.0,4.0
4287,scientific,n5,snowy,semi-urban,data,2700.0,2800.0,11.0
5672,emergency,n5,rainy,rural,voice,2700.0,2800.0,13.0
5674,educational,n5,sunny,semi-urban,data,2700.0,2800.0,8.0
4302,emergency,n5,emergency,urban,data,2700.0,2800.0,16.0
5621,government,n5,rainy,rural,emergency,2700.0,2800.0,13.0
5616,ordinary,n5,snowy,semi-urban,emergency,2700.0,2800.0,12.0
5611,scientific,n5,cloudy,semi-urban,voice,2700.0,2800.0,9.0
5574,educational,n5,rainy,semi-urban,emergency,2700.0,2800.0,13.0
5575,educational,n5,sunny,urban,emergency,2700.0,2800.0,11.0
5576,government,n5,rainy,urban,emergency,2700.0,2800.0,15.0
4412,ordinary,n5,emergency,rural,data,2700.0,2800.0,10.0
4407,scientific,n5,rainy,urban,video,2700.0,2800.0,10.0
4404,ordinary,n5,foggy,urban,video,2700.0,2800.0,8.0
5582,government,n5,snowy,semi-urban,voice,2700.0,2800.0,14.0
5584,scientific,n5,sunny,urban,video,2700.0,2800.0,7.0
4399,educational,n5,snowy,rural,emergency,2700.0,2800.0,13.0
5587,government,n5,emergency,semi-urban,voice,2700.0,2800.0,15.0
5590,ordinary,n5,emergency,rural,data,2700.0,2800.0,10.0
4393,government,n5,rainy,semi-urban,voice,2700.0,2800.0,13.0
4386,educational,n5,emergency,urban,video,2700.0,2800.0,13.0
4384,emergency,n5,cloudy,semi-urban,video,2700.0,2800.0,10.0
5597,emergency,n5,snowy,rural,video,2700.0,2800.0,12.0
5599,ordinary,n5,rainy,rural,video,2700.0,2800.0,7.0
5600,emergency,n5,emergency,rural,voice,2700.0,2800.0,15.0
5603,ordinary,n5,sunny,rural,emergency,2700.0,2800.0,7.0
5605,ordinary,n5,cloudy,urban,video,2700.0,2800.0,7.0
4414,emergency,n5,cloudy,semi-urban,data,2700.0,2800.0,11.0
8569,ordinary,n5,emergency,urban,emergency,2700.0,2800.0,14.0
3170,government,n5,sunny,urban,voice,2700.0,2800.0,11.0
3165,scientific,n5,sunny,urban,emergency,2700.0,2800.0,10.0
2025,ordinary,n5,cloudy,rural,video,2700.0,2800.0,5.0
7961,educational,n5,sunny,semi-urban,data,2700.0,2800.0,8.0
2023,ordinary,n5,snowy,rural,emergency,2700.0,2800.0,11.0
7967,government,n5,sunny,urban,data,2700.0,2800.0,10.0
7976,educational,n5,rainy,urban,video,2700.0,2800.0,11.0
2005,scientific,n5,foggy,rural,voice,2700.0,2800.0,9.0
2001,ordinary,n5,rainy,rural,voice,2700.0,2800.0,9.0
7985,educational,n5,sunny,urban,voice,2700.0,2800.0,10.0
7956,ordinary,n5,sunny,rural,emergency,2700.0,2800.0,7.0
7989,government,n5,rainy,rural,emergency,2700.0,2800.0,13.0
1994,scientific,n5,foggy,urban,voice,2700.0,2800.0,11.0
7999,ordinary,n5,rainy,rural,voice,2700.0,2800.0,9.0
8001,educational,n5,snowy,semi-urban,data,2700.0,2800.0,12.0
1987,government,n5,sunny,rural,voice,2700.0,2800.0,9.0
8003,emergency,n5,snowy,rural,emergency,2700.0,2800.0,15.0
1985,emergency,n5,sunny,rural,video,2700.0,2800.0,8.0
1982,government,n5,sunny,urban,emergency,2700.0,2800.0,12.0
1981,ordinary,n5,foggy,semi-urban,data,2700.0,2800.0,8.0
7993,ordinary,n5,sunny,urban,emergency,2700.0,2800.0,9.0
8011,government,n5,foggy,rural,data,2700.0,2800.0,10.0
7951,government,n5,sunny,rural,voice,2700.0,2800.0,9.0
2038,government,n5,cloudy,urban,data,2700.0,2800.0,11.0
2081,emergency,n5,cloudy,semi-urban,voice,2700.0,2800.0,12.0
7909,scientific,n5,cloudy,semi-urban,data,2700.0,2800.0,8.0
7910,scientific,n5,snowy,semi-urban,video,2700.0,2800.0,10.0
2073,ordinary,n5,emergency,semi-urban,voice,2700.0,2800.0,12.0
7916,emergency,n5,cloudy,rural,voice,2700.0,2800.0,11.0
2071,government,n5,rainy,urban,emergency,2700.0,2800.0,15.0
2070,educational,n5,sunny,semi-urban,voice,2700.0,2800.0,9.0
7919,scientific,n5,snowy,urban,emergency,2700.0,2800.0,14.0
2034,emergency,n5,snowy,urban,emergency,2700.0,2800.0,17.0
2067,ordinary,n5,snowy,rural,data,2700.0,2800.0,9.0
7925,emergency,n5,foggy,urban,data,2700.0,2800.0,13.0
2057,ordinary,n5,cloudy,semi-urban,emergency,2700.0,2800.0,9.0
7932,emergency,n5,cloudy,rural,data,2700.0,2800.0,10.0
2052,government,n5,snowy,urban,voice,2700.0,2800.0,15.0
